Id,Onset,Offset
F#:min7,143.548911,144.860839
F:aug,144.860839,146.195986
A/5,146.195986,147.507913
A:7/b7,147.507913,148.819841
F#:min,148.819841,151.397256
D:maj(*3),151.397256,153.951451
G,153.951451,155.170498
C,155.170498,156.447596
D,156.447596,158.920521
G,158.920521,160.162789
C,160.162789,161.428276
D,161.428276,163.808321
G,163.808321,165.097029
C,165.097029,166.339297
D,166.339297,168.742562
D,168.742562,171.215487
A,171.215487,173.711632
G,173.711632,174.9539
C,174.9539,176.172947
D,176.172947,178.576213
G,178.576213,179.85331
C,179.85331,181.049138
D,181.049138,183.510453
G,183.510453,184.729501
C,184.729501,185.971768
D,185.971768,188.409863
D,188.409863,190.871179
A,190.871179,193.355714
G,193.355714,194.597981
C,194.597981,195.828639
D,195.828639,198.243514
G,198.243514,199.462562
C,199.462562,200.704829
D,200.704829,203.142925
G,203.142925,204.373582
C,204.373582,205.58102
N,205.58102,208.457143
N,0.0,0.440395
F:maj(9)/5,0.440395,4.638752
C,4.638752,6.693718
F:maj(9)/5,6.693718,8.771904
G,8.771904,12.094553
C/5,12.094553,12.836818
G,12.836818,16.177011
C/5,16.177011,16.853782
G,16.853782,18.163661
C/5,18.163661,18.862264
G,18.862264,20.193974
C/5,20.193974,20.870746
G,20.870746,24.210938
C/5,24.210938,24.840113
C,24.840113,26.837029
D:min7(4)/5,26.837029,28.810725
E:min7,28.810725,30.819251
F:maj(9)/6,30.819251,32.816167
C,32.816167,34.847913
D:min7(4)/5,34.847913,36.78678
E:min7,36.78678,38.806916
F:maj(9),38.806916,40.792222
G,40.792222,44.099274
C/5,44.099274,44.776045
G,44.776045,46.042262
C/5,46.042262,46.740864
G,46.740864,48.050744
C/5,48.050744,48.662021
G,48.662021,49.9719
C/5,49.9719,50.648671
G,50.648671,51.936719
C/5,51.936719,52.61349
G,52.61349,53.836044
C/5,53.836044,54.556478
G,54.556478,55.822695
C/5,55.822695,56.499466
G,56.499466,57.809345
C/5,57.809345,58.486116
G,58.486116,59.752333
C/5,59.752333,60.424693
C,60.424693,62.39839
D:min7(4)/b7,62.39839,64.383696
E:min7,64.383696,66.287732
F:maj(9)/6,66.287732,68.226598
C,68.226598,70.316394
D:min7(4)/b7,70.316394,72.17399
E:min7,72.17399,74.124467
F:maj(9),74.124467,76.132993
F,76.132993,76.585782
C/3,76.585782,77.108231
F,77.108231,77.56102
C/3,77.56102,78.064811
F,78.064811,78.536258
C/3,78.536258,79.023877
F,79.023877,79.523106
C/4,79.523106,80.022335
C,80.022335,82.019251
D:min7(4)/b7,82.019251,83.958117
E:min7/b3,83.958117,85.908594
F:maj(9),85.908594,87.85907
C,87.85907,89.809546
D:min7(4)/b7,89.809546,91.806462
E:min7/b3,91.806462,93.768548
F:maj(9),93.768548,95.742244
G,95.742244,117.313582
C,117.313582,119.213027
D:min7(4)/b7,119.213027,121.168095
E:min7/b3,121.168095,123.153401
F:maj(9),123.153401,125.069047
C,125.069047,127.054353
D:min7(4)/b7,127.054353,128.993219
E:min7/b3,128.993219,130.978526
F:maj(9),130.978526,132.940612
F,132.940612,133.449451
C/3,133.449451,133.93754
F,133.93754,134.397083
C/3,134.397083,134.914069
F,134.914069,135.371234
C/5,135.371234,135.871449
F/3,135.871449,136.353945
G/3,136.353945,136.90542
C,136.90542,138.80365
D:min7(4)/b7,138.80365,140.754126
E:min7/b3,140.754126,142.704603
F:maj(9),142.704603,144.678299
C,144.678299,146.651995
D:min7(4)/b7,146.651995,148.660521
E:min7/b3,148.660521,150.587777
F:maj(9),150.587777,152.561473
F,152.561473,152.967823
C/3,152.967823,153.525102
F,153.525102,154.001111
C/3,154.001111,154.51195
F,154.51195,154.953129
C/3,154.953129,155.452358
F,155.452358,155.976441
G/3,155.976441,156.439206
C,156.439206,157.98694
G:(1),157.98694,167.005465
N,167.005465,167.88898
N,0.0,0.331451
F,0.331451,1.759478
C:aug,1.759478,2.978526
F:min7,2.978526,4.32736
Bb:7,4.32736,6.705328
F,6.705328,7.854716
C:aug,7.854716,9.004104
F:min7,9.004104,10.153492
F:min6/5,10.153492,11.279659
F:min7,11.279659,13.555215
F:min6,13.555215,15.777632
F:min7,15.777632,18.071496
F:min6,18.071496,20.323832
F:min7,20.323832,22.576167
F:min6,22.576167,24.840113
F,24.840113,25.943061
C:aug,25.943061,27.034399
F:min7,27.034399,28.102517
F:min6/5,28.102517,29.240294
F:min7,29.240294,31.46941
F:min6,31.46941,33.617256
F:min7,33.617256,35.811541
F:min6,35.811541,37.947777
F:min7,37.947777,40.095623
F:min6,40.095623,42.324739
F,42.324739,43.439297
C:9(*3),43.439297,44.530634
F,44.530634,45.587142
C:9(*3),45.587142,46.64365
F,46.64365,47.723378
C:9(*3),47.723378,48.756666
F,48.756666,50.927732
C,50.927732,52.01907
G,52.01907,53.087188
C,53.087188,54.155306
G,54.155306,55.176984
C,55.176984,56.279931
G,56.279931,57.359659
C,57.359659,59.495895
F,59.495895,60.633673
C:aug,60.633673,61.690181
F:min7,61.690181,62.793129
F:min6/5,62.793129,63.861247
F:min7,63.861247,66.009092
F:min6,66.009092,68.098888
F:min7,68.098888,70.293174
F:min6,70.293174,72.37136
F:min7,72.37136,74.530816
F:min6,74.530816,76.609002
F,76.609002,77.70034
C:aug,77.70034,78.780068
F:min7,78.780068,79.836575
F:min6,79.836575,80.869863
F:min7,80.869863,82.959659
F:min6,82.959659,85.037845
F:min7,85.037845,87.092811
F:min6,87.092811,89.147777
F:min7,89.147777,91.167913
F:min6,91.167913,93.257709
F,93.257709,94.302607
C:9(*3),94.302607,95.370725
F,95.370725,96.415623
C:9(*3),96.415623,97.448911
F,97.448911,98.482199
C:9(*3),98.482199,99.503877
F,99.503877,101.593673
C,101.593673,102.626961
G,102.626961,103.671859
C,103.671859,104.705147
G,104.705147,105.691995
C,105.691995,106.736893
G,106.736893,107.746961
C,107.746961,109.801927
F,109.801927,110.881655
C:aug,110.881655,111.949773
F:min7,111.949773,112.994671
F:min6,112.994671,114.062789
F:min7,114.062789,116.140975
F:min6,116.140975,118.21916
F:min7,118.21916,120.355396
F:min6/b3,120.355396,122.468412
F:min7/b3,122.468412,124.558208
F:min6/b3,124.558208,126.578344
F,126.578344,127.681292
C:aug,127.681292,128.7378
F:min7,128.7378,129.771088
F:min6/5,129.771088,130.862426
F:min7,130.862426,132.963832
F:min6,132.963832,135.030408
F:min7,135.030408,137.096984
F:min6,137.096984,139.18678
F:min7,139.18678,141.183696
F:min6,141.183696,143.250272
F:min7,143.250272,145.374897
F:min6,145.374897,147.395034
F:min7,147.395034,149.43839
F:min6,149.43839,151.504965
F:min7,151.504965,153.525102
N,153.525102,156.630204
N,0.0,0.447551
E,0.447551,5.91585
E,5.91585,7.285827
B:min,7.285827,8.690634
A/3,8.690634,10.037392
A,10.037392,11.407369
C#:min/5,11.407369,12.800566
C#:min,12.800566,14.216984
F#,14.216984,16.991768
A:maj/9,16.991768,19.824603
B,19.824603,22.599387
A:maj/9,22.599387,25.350952
B,25.350952,28.195396
E,28.195396,29.576984
B:min,29.576984,31.005011
F#:min,31.005011,32.386598
F#:min/5,32.386598,33.826235
C#:min/5,33.826235,36.62938
F#,36.62938,39.561564
A:maj/9,39.561564,42.371179
B,42.371179,45.111133
A:maj/9,45.111133,47.920748
B,47.920748,50.753582
E,50.753582,64.778435
B:min/b3,64.778435,67.53
C#:min,67.53,70.397664
F#:9,70.397664,73.207278
C#:min,73.207278,76.167823
F#:9,76.167823,77.64229
E,77.64229,79.209637
B:min/b3,79.209637,80.649274
F#:min,80.649274,82.158571
F#:min/b3,82.158571,83.598208
C#:min,83.598208,86.523922
F#,86.523922,89.426417
A:maj/9,89.426417,92.294081
B,92.294081,95.161746
A:maj/9,95.161746,97.99458
B,97.99458,100.931904
E,100.931904,102.359931
B:min/b3,102.359931,103.776349
F#:min,103.776349,106.794943
C#:min,106.794943,109.674217
F#:9,109.674217,112.495442
A:maj/9,112.495442,115.293446
B,115.293446,118.21916
A:maj/9,118.21916,121.179705
B,121.179705,124.175079
E,124.175079,138.095442
B:min/b3,138.095442,140.916666
C#:min,140.916666,143.85399
F#:9,143.85399,146.663605
C#:min,146.663605,149.519659
F#:maj(9),149.519659,150.982517
E,150.982517,152.515034
B:min,152.515034,153.954671
F#:min,153.954671,155.417528
F#:min/5,155.417528,156.810725
C#:min/5,156.810725,159.66678
F#,159.66678,162.534444
A:maj/9,162.534444,165.367278
B,165.367278,168.188503
A:maj/9,168.188503,171.114217
B,171.114217,174.016712
E,174.016712,187.774535
B:min/b3,187.774535,190.549319
C#:min,190.549319,193.429168
F#:9,193.429168,196.261428
C#:min,196.261428,199.105873
F#:9,199.105873,201.961927
C#:min,201.961927,204.910861
F#,204.910861,207.801746
A,207.801746,210.982879
E,210.982879,213.840522
N,213.840522,215.066122
N,0.0,0.51721
Bb,0.51721,2.641836
A,2.641836,4.766462
D:min,4.766462,5.86941
G,5.86941,6.937528
C:min,6.937528,8.028866
G:aug,8.028866,9.178253
Bb,9.178253,10.257981
D:min,10.257981,11.337709
G,11.337709,13.543605
G:aug,13.543605,15.703061
C:min,15.703061,16.794399
G:aug,16.794399,17.920566
Bb,17.920566,18.965464
D:min,18.965464,20.068412
A,20.068412,22.239478
D:min,22.239478,23.342426
D:min7/b7,23.342426,24.410544
G:min/b3,24.410544,25.443832
A,25.443832,26.50034
D:min,26.50034,28.624965
G:min,28.624965,29.681473
A,29.681473,30.807641
D:min,30.807641,32.862607
G:min,32.862607,33.907505
A,33.907505,34.998843
D:min,34.998843,36.043741
G,36.043741,37.135079
C:min,37.135079,38.261247
G:aug,38.261247,39.340975
Bb,39.340975,40.420702
D:min,40.420702,41.47721
G,41.47721,43.601836
G:aug,43.601836,45.749682
C:min,45.749682,46.8178
G:aug,46.8178,47.804648
Bb,47.804648,48.930816
D:min,48.930816,49.929274
A,49.929274,52.08873
D:min,52.08873,53.156848
D:min7/b7,53.156848,54.201746
G:min/b3,54.201746,55.258253
A,55.258253,56.361201
D:min,56.361201,58.474217
G:min,58.474217,59.519115
A,59.519115,60.575623
D:min,60.575623,61.759841
A:aug/#5,61.759841,62.909229
C,62.909229,64.035396
E:min,64.035396,65.126734
A,65.126734,67.35585
A:aug,67.35585,69.573356
D:min,69.573356,70.664693
A:aug/#5,70.664693,71.767641
C,71.767641,72.870589
E:min,72.870589,73.903877
B,73.903877,76.086553
E:min,76.086553,77.222316
E:min/b3,77.222316,78.292448
A:min/b3,78.292448,79.347701
B,79.347701,80.440294
E:min,80.440294,81.492233
E:min7/b3,81.492233,82.55331
A:min/b3,82.55331,83.656258
B,83.656258,84.712766
E:min,84.712766,86.883832
G,86.883832,89.136167
C:min,89.136167,90.262335
G:aug,90.262335,91.365283
Bb,91.365283,92.433401
D:min,92.433401,93.513129
G,93.513129,95.649365
G:aug,95.649365,97.79721
C:min,97.79721,98.853718
G:aug,98.853718,99.921836
Bb,99.921836,101.059614
D:min,101.059614,102.092902
A,102.092902,104.252358
D:min,104.252358,105.343696
D:min7/b7,105.343696,106.423424
G:min/b3,106.423424,107.503151
A,107.503151,108.513219
D:min,108.513219,110.661065
G:min/b3,110.661065,111.740793
A,111.740793,112.843741
D:min,112.843741,114.910317
G:min/b3,114.910317,115.966825
A,115.966825,117.000113
D:min,117.000113,118.079841
A:aug,118.079841,119.194399
C,119.194399,120.285736
E:min,120.285736,121.365464
A,121.365464,123.57136
A:aug,123.57136,125.695986
D:min,125.695986,126.787324
A:aug,126.787324,127.890272
C,127.890272,128.97
E:min,128.97,130.072947
B,130.072947,132.197573
E:min,132.197573,133.265691
E:min/b3,133.265691,134.322199
A:min/b3,134.322199,135.401927
B,135.401927,136.481655
E:min,136.481655,138.559841
A:min/b3,138.559841,139.651179
B,139.651179,140.719297
E:min,140.719297,142.901972
A:min/b3,142.901972,143.95848
B,143.95848,145.026598
E:min,145.026598,146.083106
E:min7/b7,146.083106,147.186054
A:min/b3,147.186054,148.289002
B,148.289002,149.41517
E:min,149.41517,154.750994
N,154.750994,157.100408
N,0.0,12.350209
A:7,12.350209,17.502607
C:7,17.502607,20.068412
G,20.068412,21.682199
D,21.682199,22.599387
G:7,22.599387,23.911315
A:7,23.911315,25.200022
C:7,25.200022,26.54678
G:7,26.54678,27.765827
G:7,27.765827,29.031315
A:7,29.031315,30.331632
C:7,30.331632,31.63195
G:7,31.63195,32.839387
A:7,32.839387,35.428412
C:7,35.428412,37.936167
G,37.936167,39.224875
C,39.224875,40.501972
G,40.501972,42.951678
C:7,42.951678,45.529092
F,45.529092,48.060068
C,48.060068,50.591043
D,50.591043,55.664603
G,55.664603,56.99975
Bb:maj6,56.99975,58.300068
C,58.300068,59.565555
G,59.565555,60.865873
C,60.865873,63.443287
G,63.443287,65.916213
G,65.916213,67.19331
Bb:maj6,67.19331,68.435578
C,68.435578,69.643015
G,69.643015,70.885283
A,70.885283,73.393038
D,73.393038,75.900793
C,75.900793,78.408548
G,78.408548,80.823424
A:7,80.823424,83.040929
C:sus4,83.040929,83.644648
C/9,83.644648,84.201927
G,84.201927,85.746054
C,85.746054,88.195759
F:7,88.195759,90.599024
C,90.599024,93.07195
D,93.07195,97.93653
G:7,97.93653,99.306507
A:7,99.306507,100.537165
C:7,100.537165,101.791043
G:7,101.791043,103.01009
G:7,103.01009,104.229138
A:7,104.229138,105.401746
C:7,105.401746,106.678843
G:7,106.678843,107.886281
A:7,107.886281,110.359206
C:7,110.359206,112.727641
G,112.727641,113.993129
C:7,113.993129,115.212176
G,115.212176,117.650272
C,117.650272,122.435918
C,0.0,2.24027
D,2.24027,4.383333
E,4.383333,8.818344
E,8.818344,9.967732
B/3,9.967732,11.07068
F#:min/5,11.07068,12.196848
F#:min,12.196848,13.334625
F#:min,13.334625,14.402743
B,14.402743,15.494081
E,15.494081,17.711587
E,17.711587,18.779705
B,18.779705,19.871043
F#:min,19.871043,22.065328
F#:min,22.065328,23.145056
B,23.145056,24.224784
E,24.224784,26.43068
D,26.43068,27.452358
A,27.452358,28.578526
E,28.578526,30.749591
D,30.749591,31.840929
A,31.840929,32.920657
E,32.920657,35.080113
A,35.080113,37.216349
E,37.216349,39.410634
B,39.410634,43.578616
E,43.578616,44.646734
B,44.646734,45.703242
F#:min,45.703242,47.885918
F#:min,47.885918,48.942426
B,48.942426,50.033764
E,50.033764,52.204829
E,52.204829,53.284557
B,53.284557,54.329455
F#:min,54.329455,56.488911
F#:min,56.488911,57.545419
B,57.545419,58.578707
E,58.578707,60.738163
D,60.738163,61.817891
A,61.817891,62.851179
E,62.851179,65.010634
D,65.010634,66.078752
A,66.078752,67.17009
E,67.17009,69.248276
A,69.248276,71.384512
E,71.384512,73.567188
C#:min,73.567188,75.671359
F#,75.671359,77.839659
E,77.839659,78.919387
D,78.919387,79.964285
A,79.964285,82.123741
C#:min,82.123741,84.248367
F#,84.248367,86.361383
E,86.361383,87.383061
D,87.383061,88.462789
A,88.462789,90.645464
E,90.645464,91.713582
B,91.713582,92.79331
F#:min,92.79331,94.941156
F#:min,94.941156,95.997664
B,95.997664,97.054172
E,97.054172,99.213628
E,99.213628,100.293356
B,100.293356,101.373083
F#:min,101.373083,103.486099
F#:min,103.486099,104.530997
B,104.530997,105.610725
E,105.610725,107.735351
D,107.735351,108.791859
A,108.791859,109.836757
E,109.836757,111.996213
D,111.996213,113.052721
A,113.052721,114.132448
E,114.132448,116.268684
A,116.268684,118.43975
E,118.43975,120.599206
C#:min,120.599206,122.71704
F#,122.71704,124.871678
E,124.871678,125.916575
D,125.916575,126.973083
A,126.973083,129.144149
C#:min,129.144149,131.268775
F#,131.268775,133.381791
E,133.381791,134.438299
D,134.438299,135.494807
A,135.494807,137.654263
D,137.654263,138.687551
A,138.687551,139.767278
E,139.767278,141.880294
D,141.880294,142.971632
A,142.971632,144.00492
E,144.00492,146.210816
A,146.210816,148.300612
E,148.300612,150.448458
D,150.448458,152.526643
A,152.526643,154.639659
C/5,154.639659,156.764285
D:9/5,156.764285,158.888911
E,158.888911,162.946171
N,162.946171,164.022857
N,0.0,0.287214
A/5,0.287214,1.744648
A:7/b7,1.744648,3.195895
F#:min7,3.195895,4.728412
D:min/b3,4.728412,6.144829
A,6.144829,7.572857
A:7/b7,7.572857,9.037672
F#:min7,9.037672,10.463741
F:aug,10.463741,11.856938
A/5,11.856938,13.215306
A:7/b7,13.215306,14.689773
F#:min7,14.689773,16.10619
F,16.10619,18.788095
A,18.788095,20.204512
A:7/b7,20.204512,21.562879
F#:min7,21.562879,22.956077
F:aug,22.956077,24.360884
A,24.360884,25.684421
A:7/b7,25.684421,27.077619
F#:min7,27.077619,29.794353
D:min,29.794353,31.106281
D:min/b7,31.106281,32.453038
Bb,32.453038,35.111723
C:maj(9),35.111723,37.712358
F:maj6,37.712358,40.289773
Bb,40.289773,42.820748
C:maj(9),42.820748,45.282063
G,45.282063,47.720158
D,47.720158,50.506553
G,50.506553,51.85331
C,51.85331,53.176848
D,53.176848,55.719433
G,55.719433,57.05458
C,57.05458,58.331678
D,58.331678,60.804603
G,60.804603,62.09331
C,62.09331,63.382018
D,63.382018,65.901383
D,65.901383,68.467188
A,68.467188,69.860385
A:7/b7,69.860385,71.149092
F#:min7,71.149092,72.49585
F:aug,72.49585,73.935487
A/5,73.935487,75.270634
A:7/b7,75.270634,76.570952
F#:min7,76.570952,77.848049
F,77.848049,80.506734
A,80.506734,81.795442
A:7/b7,81.795442,83.118979
F#:min7,83.118979,84.500566
F:aug,84.500566,85.754444
A,85.754444,87.089591
A:7/b7,87.089591,88.424739
F#:min,88.424739,91.025374
D:min,91.025374,92.360521
D:min/b7,92.360521,93.637619
Bb,93.637619,96.191814
C:maj(9),96.191814,98.676349
F:maj6,98.676349,101.102834
Bb,101.102834,103.506099
C:maj(9),103.506099,105.932585
G,105.932585,108.34746
D,108.34746,111.064195
G,111.064195,112.341292
C,112.341292,113.688049
D,113.688049,116.230634
G,116.230634,117.530952
C,117.530952,118.808049
D,118.808049,121.362244
G,121.362244,122.616122
C,122.616122,123.881609
D,123.881609,126.400975
D,126.400975,128.93195
A,128.93195,130.371587
A:7/b7,130.371587,131.660294
F#:min7,131.660294,133.007052
F:aug,133.007052,134.342199
A,134.342199,135.723786
A:7/b7,135.723786,137.070544
F#:min,137.070544,138.405691
F,138.405691,140.936666
A/5,140.936666,142.283424
A:7/b7,142.283424,143.548911
F#:min7,143.548911,144.860839
F:aug,144.860839,146.195986
A/5,146.195986,147.507913
A:7/b7,147.507913,148.819841
F#:min,148.819841,151.397256
D:maj(*3),151.397256,153.951451
G,153.951451,155.170498
C,155.170498,156.447596
D,156.447596,158.920521
G,158.920521,160.162789
C,160.162789,161.428276
D,161.428276,163.808321
G,163.808321,165.097029
C,165.097029,166.339297
D,166.339297,168.742562
D,168.742562,171.215487
A,171.215487,173.711632
G,173.711632,174.9539
C,174.9539,176.172947
D,176.172947,178.576213
G,178.576213,179.85331
C,179.85331,181.049138
D,181.049138,183.510453
G,183.510453,184.729501
C,184.729501,185.971768
D,185.971768,188.409863
D,188.409863,190.871179
A,190.871179,193.355714
G,193.355714,194.597981
C,194.597981,195.828639
D,195.828639,198.243514
G,198.243514,199.462562
C,199.462562,200.704829
D,200.704829,203.142925
G,203.142925,204.373582
C,204.373582,205.58102
N,205.58102,208.457143
N,0.0,0.440395
F:maj(9)/5,0.440395,4.638752
C,4.638752,6.693718
F:maj(9)/5,6.693718,8.771904
G,8.771904,12.094553
C/5,12.094553,12.836818
G,12.836818,16.177011
C/5,16.177011,16.853782
G,16.853782,18.163661
C/5,18.163661,18.862264
G,18.862264,20.193974
C/5,20.193974,20.870746
G,20.870746,24.210938
C/5,24.210938,24.840113
C,24.840113,26.837029
D:min7(4)/5,26.837029,28.810725
E:min7,28.810725,30.819251
F:maj(9)/6,30.819251,32.816167
C,32.816167,34.847913
D:min7(4)/5,34.847913,36.78678
E:min7,36.78678,38.806916
F:maj(9),38.806916,40.792222
G,40.792222,44.099274
C/5,44.099274,44.776045
G,44.776045,46.042262
C/5,46.042262,46.740864
G,46.740864,48.050744
C/5,48.050744,48.662021
G,48.662021,49.9719
C/5,49.9719,50.648671
G,50.648671,51.936719
C/5,51.936719,52.61349
G,52.61349,53.836044
C/5,53.836044,54.556478
G,54.556478,55.822695
C/5,55.822695,56.499466
G,56.499466,57.809345
C/5,57.809345,58.486116
G,58.486116,59.752333
C/5,59.752333,60.424693
C,60.424693,62.39839
D:min7(4)/b7,62.39839,64.383696
E:min7,64.383696,66.287732
F:maj(9)/6,66.287732,68.226598
C,68.226598,70.316394
D:min7(4)/b7,70.316394,72.17399
N,0.0,1.2063
C#,1.2063,31.46941
C#,31.46941,60.391566
F#/5,60.391566,64.139886
C#,64.139886,118.925813
F#/5,118.925813,127.006105
C#,127.006105,130.815986
F#/5,130.815986,135.564467
C#:sus4,135.564467,136.062925
C#,136.062925,273.485331
F#/5,273.485331,281.240113
C#,281.240113,284.961655
F#/5,284.961655,289.594036
C#:sus4,289.594036,290.028867
C#,290.028867,304.466166
N,304.466166,305.084082
N,0.0,0.344657
Db,0.344657,3.810375
Gb,3.810375,4.691165
Ab,4.691165,5.571955
Db,5.571955,7.314387
Db,7.314387,10.73399
Db,10.73399,16.00492
Ab,16.00492,17.769637
Ab,17.769637,22.947687
Db,22.947687,24.642743
Db,24.642743,28.079297
Db:7,28.079297,29.809183
Gb,29.809183,31.49263
Gb,31.49263,32.374988
