Id,Onset,Offset
E:7,1.416923,6.768639
E,6.768639,12.701337
F#,12.701337,16.4978
A,16.4978,20.665782
G,20.665782,24.497074
B,24.497074,28.630226
E:min,28.630226,29.640294
C/3,29.640294,30.627142
C#:dim/b3,30.627142,31.60238
C/3,31.60238,32.577619
C:maj7,32.577619,34.574535
G,34.574535,35.691147
N,35.691147,36.571451
E:7,36.571451,42.03975
E,42.03975,47.995668
F#,47.995668,51.792131
A,51.792131,55.983333
G,55.983333,59.756575
B,59.756575,63.970997
E:min,63.970997,64.957845
C/3,64.957845,65.944693
C#:dim/b3,65.944693,66.954761
C/3,66.954761,67.90678
C:maj7,67.90678,69.926916
G,69.926916,71.01849
N,71.01849,71.900612
E:min,71.900612,73.897528
A,73.897528,75.848004
A:sus4(2),75.848004,76.556213
A,76.556213,77.65916
G,77.65916,78.402199
B,78.402199,79.551587
E:min,79.551587,81.548503
A,81.548503,83.568639
A:sus4(2),83.568639,84.300068
A,84.300068,85.461065
G,85.461065,86.180884
B,86.180884,87.283832
E,87.283832,95.167006
F#,95.167006,99.126009
A,99.126009,103.073401
G,103.073401,107.125283
B,107.125283,111.026235
E:min,111.026235,112.013083
C/3,112.013083,112.988321
C#:dim/b3,112.988321,113.99839
C/3,113.99839,114.950408
C:maj7,114.950408,116.935714
G,116.935714,117.98758
N,117.98758,118.96746
E:min,118.96746,120.941156
A,120.941156,122.914852
A:sus4(2),122.914852,123.715941
A,123.715941,124.795668
G,124.795668,125.561927
B,125.561927,126.722925
E:min,126.722925,128.696621
A,128.696621,130.693537
E:sus4(2),130.693537,131.436575
E,131.436575,132.585963
G,132.585963,133.329002
B,133.329002,134.582879
E,134.582879,142.547324
F#,142.547324,146.320566
A,146.320566,150.523378
G,150.523378,154.308231
B,154.308231,158.499433
E:min,158.499433,159.509501
C/3,159.509501,160.473129
C#:dim/b3,160.473129,161.471587
C/3,161.471587,162.411995
C:maj7,162.411995,164.408911
G,164.408911,165.454508
N,165.454508,166.370997
E:min,166.370997,167.404285
C/3,167.404285,168.379523
C#:dim/b3,168.379523,169.319931
C/3,169.319931,170.30678
C:maj7,170.30678,172.315306
G,172.315306,173.439062
N,173.439062,174.915918
N,0.0,0.432952
G,0.432952,1.950498
A:min,1.950498,3.471405
F,3.471405,5.038752
G,5.038752,6.582879
E:min,6.582879,8.080566
A,8.080566,9.647913
F,9.647913,11.25009
E:min,11.25009,12.875487
Eb:aug,12.875487,14.419614
G/5,14.419614,15.998571
C#:hdim7,15.998571,17.519478
C:7,17.519478,19.005555
G,19.005555,20.642562
E:min,20.642562,22.244739
Eb:aug,22.244739,23.777256
G/5,23.777256,25.286553
C#:hdim7,25.286553,26.88873
C:7,26.88873,28.398027
G,28.398027,29.942154
A:min,29.942154,31.486281
F,31.486281,33.053628
G,33.053628,34.586145
E:min,34.586145,36.118662
A,36.118662,37.662789
F,37.662789,39.230136
G,39.230136,40.762653
E:min,40.762653,42.30678
Eb:aug,42.30678,43.839297
G/5,43.839297,45.360204
C#:hdim7,45.360204,46.927551
C:7,46.927551,48.460068
G,48.460068,50.004195
E:min,50.004195,51.606371
Eb:aug,51.606371,53.127278
G/5,53.127278,54.729455
C#:hdim7,54.729455,56.238752
C:7,56.238752,57.782879
G,57.782879,59.350226
A:min,59.350226,60.871133
F,60.871133,62.45009
G,62.45009,64.029047
E:min,64.029047,65.549954
A,65.549954,67.094081
F,67.094081,68.649818
G,68.649818,70.263605
E:min,70.263605,71.877392
Eb:aug,71.877392,73.456349
G/5,73.456349,75.058526
C#:hdim7,75.058526,76.649092
C:7,76.649092,78.216439
G,78.216439,79.772176
E:min,79.772176,81.351133
Eb:aug,81.351133,82.9417
G/5,82.9417,84.601927
C#:hdim7,84.601927,86.238934
C:7,86.238934,87.713401
G,87.713401,89.245918
A:min,89.245918,90.848095
F,90.848095,92.450272
G,92.450272,93.994399
E:min,93.994399,95.608185
A,95.608185,97.175532
F,97.175532,98.766099
G,98.766099,100.368276
E:min,100.368276,102.005283
Eb:aug,102.005283,103.59585
G/5,103.59585,105.186417
C#:hdim7,105.186417,106.811814
C:7,106.811814,108.344331
G,108.344331,109.958117
E:min,109.958117,111.583514
Eb:aug,111.583514,113.208911
G/5,113.208911,114.857528
C#:hdim7,114.857528,116.471315
C:7,116.471315,118.015442
G,118.015442,119.640839
A:min,119.640839,121.219795
F,121.219795,122.798752
G,122.798752,124.377709
E:min,124.377709,125.956666
A,125.956666,127.512403
F,127.512403,129.10297
G,129.10297,130.670317
A:min,130.670317,132.168004
F,132.168004,133.793401
G,133.793401,135.337528
E:min,135.337528,136.939705
A,136.939705,138.495442
F,138.495442,140.097619
G,140.097619,141.664965
A:min,141.664965,143.185873
F,143.185873,144.788049
G,144.788049,146.343786
E:min,146.343786,147.922743
A,147.922743,149.49009
F,149.49009,151.057437
E:min,151.057437,154.762698
F:min,154.762698,181.890612
N,0.0,9.286591
E:min/3,9.286591,10.569481
B:min,10.569481,14.26497
E:min,14.26497,16.141436
B:min,16.141436,18.361746
C#,18.361746,20.556031
C#,20.556031,23.589857
B:min,23.589857,25.140814
N,25.140814,31.765887
C#:min,31.765887,39.99936
Bb,39.99936,59.127823
N,59.127823,69.639862
C#:min,69.639862,75.173522
B:min,75.173522,77.796744
N,77.796744,79.022191
E:min6,79.022191,80.515705
B:min,80.515705,82.449614
N,82.449614,83.847389
Eb,83.847389,85.991922
N,85.991922,87.600321
Ab:min,87.600321,89.208721
N,89.208721,120.285293
D:min,120.285293,121.338412
C,121.338412,122.334088
G,122.334088,123.55975
C,123.55975,124.631801
G,124.631801,125.76151
N,125.76151,129.093195
E,129.093195,134.014131
N,134.014131,136.752239
B:min,136.752239,138.801034
E:min,138.801034,140.773237
C,140.773237,143.970889
E:min,143.970889,146.048276
C,146.048276,149.740249
A:(1),149.740249,158.830861
N,158.830861,168.690455
F,168.690455,169.896754
Eb,169.896754,172.481682
N,172.481682,182.859687
F,182.859687,183.568149
Eb,183.568149,184.67871
N,184.67871,185.9616
N,185.9616,191.280748
C,191.280748,192.05054
F,192.05054,192.605821
C,192.605821,192.950478
N,192.950478,193.505759
G,193.505759,195.229044
N,195.229044,195.650291
C,195.650291,196.645967
F,196.645967,196.952329
C,196.952329,197.469314
N,197.469314,197.852267
G,197.852267,199.82447
N,199.82447,200.456342
C,200.456342,201.317984
F,201.317984,201.91156
C,201.91156,202.237069
N,202.237069,202.71576
G,202.71576,204.247569
N,204.247569,228.450149
B:min,228.450149,230.211729
F#:min/5,230.211729,232.739214
B:min,232.739214,235.592208
N,235.592208,239.766387
C#:min,239.766387,246.965889
N,246.965889,283.672947
N,283.672947,307.434045
D:(1),307.434045,312.737934
"D:(1,5)",312.737934,338.146814
N,338.146814,349.941742
C:maj7,349.941742,351.473551
C,351.473551,352.698998
N,352.698998,353.503198
C,353.503198,354.977564
N,354.977564,355.820059
C:maj7,355.820059,357.485901
N,357.485901,403.191249
B:min,403.191249,404.971977
F#:min,404.971977,409.107861
B:min,409.107861,412.535283
B,412.535283,413.358631
N,413.358631,416.230772
A,416.230772,421.93676
N,421.93676,435.072022
