Id,Onset,Offset
A,21.381376,23.088042
F#:min,23.088042,24.806319
C#:min/5,24.806319,26.512986
A,26.512986,28.208042
E,28.208042,29.903099
A,29.903099,30.773847
B,30.773847,31.644596
E,31.644596,33.386092
A,33.386092,34.25684
B,34.25684,35.150809
E,35.150809,38.529312
A,38.529312,39.37684
E,39.37684,40.479788
G,40.479788,40.932149
A,40.932149,41.434147
B,41.434147,42.012305
E,42.012305,45.448859
A,45.448859,46.319607
E,46.319607,48.897022
A,48.897022,50.615298
F#:min,50.615298,52.287135
C#:min/5,52.287135,54.017022
A,54.017022,55.735298
E,55.735298,57.465185
A,57.465185,58.359153
B,58.359153,59.229902
E,59.229902,60.971398
E,60.971398,62.631625
A,62.631625,64.407952
B,64.407952,66.137838
E,66.137838,69.609221
A,69.609221,71.327498
B,71.327498,73.080605
E,73.080605,74.822101
A,74.822101,75.727679
B,75.727679,76.633258
E,76.633258,78.386364
A,78.386364,79.257113
B,79.257113,80.139471
E,80.139471,83.634074
A,83.634074,84.458382
E,84.458382,85.340741
G,85.340741,85.906025
A,85.906025,86.498126
B,86.498126,87.105457
E,87.105457,90.55362
A,90.55362,91.424369
E,91.424369,94.059834
A,94.059834,95.80133
F#:min,95.80133,97.531217
C#:min/5,97.531217,99.226274
A,99.226274,100.94455
E,100.94455,102.697657
A,102.697657,103.614845
B,103.614845,104.473983
E,104.473983,106.21548
A,106.21548,107.097838
B,107.097838,107.980196
E,107.980196,109.721693
A,109.721693,110.569221
B,110.569221,111.4748
E,111.4748,112.391988
G,112.391988,113.262736
C,113.262736,114.121874
B,114.121874,114.992623
E,114.992623,119.398306
N,119.398306,123.376327
N,0.0,0.465952
G,0.465952,2.103232
C,2.103232,3.705409
G,3.705409,5.272756
C,5.272756,6.886543
G,6.886543,8.50033
C,8.50033,10.090897
G,10.090897,13.3533
G,13.3533,14.990307
C,14.990307,16.615704
G,16.615704,18.241101
C,18.241101,19.866497
G,19.866497,21.480284
C,21.480284,23.117291
C,23.117291,26.391305
C,26.391305,28.210155
G,28.210155,29.711758
C,29.711758,31.360375
G,31.360375,32.939332
C,32.939332,34.599559
G,34.599559,36.306225
C,36.306225,37.943232
G,37.943232,39.557019
C,39.557019,41.205636
G,41.205636,42.831033
C,42.831033,44.444819
C,44.444819,49.40228
G,49.40228,51.027677
C,51.027677,52.711123
G,52.711123,54.32491
G,54.32491,55.985137
D,55.985137,59.224321
C,59.224321,60.861327
G,60.861327,62.486724
D,62.486724,65.737518
C,65.737518,67.351305
G,67.351305,69.152241
G,69.152241,70.753028
C,70.753028,72.331985
G,72.331985,73.968992
C,73.968992,75.582779
G,75.582779,77.184956
C,77.184956,78.798742
C,78.798742,83.879075
G,83.879075,85.416429
C,85.416429,87.053436
G,87.053436,88.667223
G,88.667223,90.2694
D,90.2694,93.473754
C,93.473754,95.12237
G,95.12237,96.747767
D,96.747767,99.952121
C,99.952121,101.542688
G,101.542688,103.168085
G,103.168085,108.905137
D,108.905137,109.634842
G,109.634842,111.283459
C,111.283459,112.874026
G,112.874026,114.476203
C,114.476203,116.07838
G,116.07838,117.703776
C,117.703776,119.294343
G,119.294343,124.311508
G,124.311508,125.830761
C,125.830761,127.432937
G,127.432937,129.023504
C,129.023504,130.614071
G,130.614071,132.216248
C,132.216248,133.853255
G,133.853255,135.408992
C,135.408992,137.045999
G,137.045999,138.659785
N,138.659785,142.759184
N,0.0,0.465069
G,0.465069,1.397949
C#:7,1.397949,2.338358
D,2.338358,4.114683
G,4.114683,4.973822
C#:7,4.973822,5.84457
D,5.84457,7.644118
G,7.644118,8.549696
C#:7,8.549696,9.408834
D,9.408834,11.219991
D,11.219991,12.113959
A,12.113959,12.996317
D,12.996317,14.772644
D,14.772644,16.560579
E:min,16.560579,18.302076
D,18.302076,20.066792
A,20.066792,21.866339
B:min,21.866339,23.689106
A,23.689106,25.453822
Bb,25.453822,28.147337
Bb,28.147337,28.611736
C,28.611736,29.052915
D,29.052915,32.582349
D,32.582349,34.405114
E:min,34.405114,36.146611
D,36.146611,37.934548
A,37.934548,39.757314
B:min,39.757314,41.545251
A,41.545251,43.309967
Bb,43.309967,46.003482
Bb,46.003482,46.491101
C,46.491101,46.93228
D,46.93228,50.461714
G,50.461714,52.238039
D,52.238039,54.037586
G,54.037586,55.860352
D,55.860352,57.636679
G,57.636679,59.436225
D,59.436225,61.200942
D,61.200942,62.11813
A,62.11813,63.046928
D,63.046928,64.788426
D,64.788426,66.646022
E:min,66.646022,68.375908
D,68.375908,70.163844
A,70.163844,71.998221
B:min,71.998221,73.751328
A,73.751328,75.527654
Bb,75.527654,78.22117
Bb,78.22117,78.662348
C,78.662348,79.126747
D,79.126747,82.656181
G,82.656181,84.455727
D,84.455727,86.255274
G,86.255274,88.0316
D,88.0316,89.796317
G,89.796317,91.572643
D,91.572643,93.348969
D,93.348969,94.225395
A,94.225395,95.148516
D,95.148516,96.971283
D,96.971283,98.782439
E:min,98.782439,100.570375
D,100.570375,102.311872
A,102.311872,104.157859
B:min,104.157859,105.945796
A,105.945796,107.687292
Bb,107.687292,110.427246
Bb,110.427246,110.868426
C,110.868426,111.332825
D,111.332825,113.98573
Bb,113.98573,114.479129
C,114.479129,114.908698
D,114.908698,117.590603
Bb,117.590603,118.066611
C,118.066611,118.54262
D,118.54262,121.75966
N,121.75966,125.753469
N,0.0,0.456937
G,0.456937,2.651307
E:min,2.651307,4.752713
G,4.752713,6.900559
E:min,6.900559,9.001965
G,9.001965,11.110106
E:min,11.110106,13.336043
C,13.336043,17.581738
G,17.581738,21.85421
C,21.85421,26.115071
G,26.115071,30.271443
E:min,30.271443,34.578745
A:min,34.578745,38.793167
G,38.793167,40.941012
E:min,40.941012,43.100468
C,43.100468,45.201874
D,45.201874,49.485956
G,49.485956,51.657021
E:min,51.657021,53.746817
G,53.746817,55.929493
E:min,55.929493,58.077339
C,58.077339,62.349811
G,62.349811,66.645502
C,66.645502,70.883144
G,70.883144,75.132396
E:min,75.132396,79.416477
A:min,79.416477,83.596069
G,83.596069,85.743915
E:min,85.743915,87.868541
C,87.868541,89.946727
D,89.946727,94.312078
G,94.312078,96.541194
E:min,96.541194,98.63099
G,98.63099,100.778836
E:min,100.778836,102.926681
C,102.926681,105.097747
D,105.097747,107.117883
G,107.117883,109.265729
G,109.265729,111.309085
C,111.309085,113.456931
D,113.456931,115.546727
G,115.546727,119.819198
E:min,119.819198,124.1265
A:min,124.1265,128.410582
G,128.410582,130.604867
E:min,130.604867,132.752713
C,132.752713,134.854119
D,134.854119,137.048405
D,137.048405,139.26591
G,139.26591,141.378926
E:min,141.378926,143.549992
G,143.549992,145.732668
E:min,145.732668,147.903734
G,147.903734,150.051579
E:min,150.051579,152.211035
N,152.211035,158.066939
N,0.0,0.497838
E:min,0.497838,3.504013
A:min,3.504013,4.586464
E:min,4.586464,6.98973
G,6.98973,9.985104
F,9.985104,11.277943
B,11.277943,14.954174
E,14.954174,15.952633
G#:min,15.952633,16.463472
G:min,16.463472,16.93948
F#:min,16.93948,17.856669
B,17.856669,18.831908
E,18.831908,19.795536
G#:min,19.795536,20.306375
G:min,20.306375,20.805604
F#:min,20.805604,21.769232
B,21.769232,22.73286
E,22.73286,23.684877
G#:min,23.684877,24.160887
G:min,24.160887,24.636895
F#:min,24.636895,25.623744
C:min6,25.623744,26.540933
E,26.540933,27.49295
G#:min,27.49295,27.992179
G:min,27.992179,28.479798
F#:min,28.479798,29.455036
B:7,29.455036,30.453494
E,30.453494,31.393902
G#:min,31.393902,31.869912
G:min,31.869912,32.35753
F#:min,32.35753,33.344378
B,33.344378,34.308006
A,34.308006,36.246873
B,36.246873,38.139299
C#:min,38.139299,40.008506
F#:min,40.008506,41.041794
B,41.041794,41.982202
E,41.982202,42.93422
G#:min,42.93422,43.44506
G,43.44506,43.932678
F#:min,43.932678,44.873087
B,44.873087,45.836715
E,45.836715,46.753902
G#:min,46.753902,47.241521
G:min,47.241521,47.729141
F#:min,47.729141,48.704378
B,48.704378,49.656397
E,49.656397,50.666464
G#:min,50.666464,51.119255
G:min,51.119255,51.606873
F#:min,51.606873,52.593722
C:min6,52.593722,53.52252
E,53.52252,54.497757
G#:min,54.497757,54.985377
G:min,54.985377,55.461385
F#:min,55.461385,56.448234
B,56.448234,57.411862
E,57.411862,58.352269
G#:min,58.352269,58.828279
G:min,58.828279,59.327508
F#:min,59.327508,60.302747
B,60.302747,61.289594
A,61.289594,63.240071
B,63.240071,65.144106
C#:min,65.144106,67.071362
F#:min,67.071362,68.046601
B,68.046601,69.02184
A,69.02184,69.984519
F#:min,69.984519,70.972315
C#:min,70.972315,71.912724
B:min,71.912724,72.841522
A,72.841522,73.816759
F#:min,73.816759,74.780387
C#:min,74.780387,75.720796
B:min,75.720796,76.672814
F#:min,76.672814,78.62329
B,78.62329,80.469276
E,80.469276,81.432904
G#:min,81.432904,81.920523
G:min,81.920523,82.408143
F#:min,82.408143,83.360161
B:7,83.360161,84.31218
E,84.31218,85.264197
G#:min,85.264197,85.716986
G:min,85.716986,86.239436
F#:min,86.239436,87.214673
B,87.214673,88.166692
E,88.166692,89.107099
G#:min,89.107099,89.583108
G:min,89.583108,90.059119
F#:min,90.059119,91.034356
C:min6,91.034356,92.009594
E,92.009594,92.938392
G#:min,92.938392,93.414402
G:min,93.414402,93.89041
F#:min,93.89041,94.888868
B,94.888868,95.840887
E,95.840887,96.827734
G#:min,96.827734,97.280523
G:min,97.280523,97.768143
F#:min,97.768143,98.754991
B,98.754991,99.753449
A,99.753449,101.715535
B,101.715535,103.619571
C#:min,103.619571,105.546827
F#:min,105.546827,106.510455
B,106.510455,107.497303
C#:min,107.497303,109.424561
F#:min,109.424561,110.388189
B,110.388189,111.340206
C#:min,111.340206,113.302292
F#:min,113.302292,114.25431
B,114.25431,115.264378
N,115.264378,119.353469
N,0.0,0.47869
F#:min,0.47869,4.32736
A,4.32736,6.242121
E,6.242121,8.195178
F#:min,8.195178,15.102697
F#:min,15.102697,16.913854
F#:minmaj7,16.913854,18.67857
F#:min7,18.67857,20.478117
B,20.478117,22.312493
F#:min,22.312493,24.11204
F#:minmaj7,24.11204,25.923196
F#:min7,25.923196,27.745962
B,27.745962,29.580339
F#:min,29.580339,33.167822
A,33.167822,34.990588
E,34.990588,36.732085
F#:min,36.732085,37.927913
B:min,37.927913,38.578071
F#:min,38.578071,40.296348
F#:min,40.296348,41.248366
B:min,41.248366,42.072674
F#:min,42.072674,43.802561
A,43.802561,46.066507
B,46.066507,48.249182
F#:min,48.249182,50.431858
B,50.431858,52.626144
A,52.626144,54.80882
E,54.80882,56.991495
F#:min,56.991495,63.887822
F#:min,63.887822,65.687368
F#:minmaj7,65.687368,67.486915
F#:min7,67.486915,69.286461
B,69.286461,71.097618
F#:min,71.097618,72.931994
F#:minmaj7,72.931994,74.731541
F#:min7,74.731541,76.542697
B,76.542697,78.330634
F#:min,78.330634,81.929727
A,81.929727,83.752493
E,83.752493,85.5056
F#:min,85.5056,86.480838
B:min,86.480838,87.305146
F#:min,87.305146,89.035033
F#:min,89.035033,90.056711
B:min,90.056711,90.822969
F#:min,90.822969,92.529636
A,92.529636,94.781971
B,94.781971,97.034307
F#:min,97.034307,99.263423
B,99.263423,101.446098
A,101.446098,106.206189
E,106.206189,111.477119
F#:min,111.477119,112.533627
B:min,112.533627,113.044466
F#:min,113.044466,113.989991
B:min,113.989991,114.621863
F#:min,114.621863,115.598391
B:min,115.598391,116.295259
F#,116.295259,120.346998
N,120.346998,125.152653
N,0.0,0.49218
B,0.49218,0.942239
E:maj7,0.942239,2.521195
A,2.521195,4.193032
E:maj7,4.193032,5.795209
A,5.795209,8.291354
B,8.291354,9.162102
E,9.162102,10.752669
A,10.752669,12.447726
E,12.447726,14.073123
A,14.073123,15.7914
E,15.7914,17.463236
C#:min,17.463236,19.123463
B,19.123463,22.536738
G#:min,22.536738,24.240876
A,24.240876,25.89208
E:maj7,25.89208,27.591708
A,27.591708,28.434203
F#:min,28.434203,29.238402
C#:min,29.238402,33.438565
B,33.438565,34.355753
E,34.355753,35.99276
A,35.99276,37.722647
E,37.722647,39.417703
A,39.417703,41.11276
E,41.11276,42.794911
C#:min,42.794911,44.479654
B,44.479654,47.881377
A,47.881377,51.29471
B,51.29471,54.626774
C#:min,54.626774,56.32183
F#,56.32183,58.063327
E,58.063327,59.79799
G#,59.79799,61.51149
C#:min,61.51149,63.24456
F#,63.24456,64.936434
E,64.936434,66.671982
G#,66.671982,68.396207
C#:min,68.396207,70.996842
B,70.996842,71.90242
E,71.90242,73.641713
A,73.641713,75.373803
E,75.373803,77.08047
A,77.08047,78.798746
E,78.798746,80.493803
C#:min,80.493803,82.18886
B,82.18886,85.704708
G#:min,85.704708,87.389697
A,87.389697,89.151278
E:maj7,89.151278,90.81712
A,90.81712,91.736205
F#:min,91.736205,92.559552
C#:min,92.559552,95.134376
B,95.134376,96.004733
E,96.004733,97.71026
A,97.71026,99.360016
E,99.360016,101.008633
A,101.008633,102.65725
E,102.65725,104.282647
A,104.282647,105.931263
E,105.931263,107.62632
N,107.62632,112.875102
N,0.0,0.431661
N,0.431661,1.159256
D,1.159256,2.088054
G,2.088054,3.028463
A,3.028463,4.874449
D,4.874449,5.756807
G,5.756807,6.708825
A,6.708825,8.578032
D,8.578032,9.50683
G,9.50683,10.412408
A,10.412408,12.339664
D,12.339664,13.268463
G,13.268463,14.208871
A,14.208871,16.124518
D,16.124518,17.041705
G,17.041705,17.982113
A,17.982113,19.874541
D,19.874541,20.814948
G,20.814948,21.778576
A,21.778576,23.566513
D,23.566513,24.472091
G,24.472091,25.4125
A,25.4125,27.281706
D,27.281706,28.233723
G,28.233723,29.185741
A,29.185741,31.020119
D,31.020119,31.948916
G,31.948916,32.900934
A,32.900934,34.82819
D,34.82819,35.780209
G,35.780209,36.709007
A,36.709007,38.520163
D,38.520163,39.460572
G,39.460572,40.412591
A,40.412591,42.293406
D,42.293406,43.268645
G,43.268645,44.243882
A,44.243882,46.124699
D,46.124699,47.041888
G,47.041888,48.028735
A,48.028735,49.955991
D,49.955991,50.908009
G,50.908009,51.860028
A,51.860028,53.659574
D,53.659574,54.588372
G,54.588372,55.58683
A,55.58683,57.467647
D,57.467647,58.419664
G,58.419664,59.383292
A,59.383292,61.322159
D,61.322159,62.239348
G,62.239348,63.237806
A,63.237806,65.176671
D,65.176671,66.15191
G,66.15191,67.115538
A,67.115538,69.054405
D,69.054405,70.041252
G,70.041252,70.981661
A,70.981661,71.980119
G,71.980119,72.490957
A,72.490957,72.955356
D,72.955356,73.953814
G,73.953814,74.894222
A,74.894222,75.9159
G,75.9159,76.40352
A,76.40352,76.891138
D,76.891138,77.866377
G,77.866377,78.864835
A,78.864835,79.851682
G,79.851682,80.362521
A,80.362521,80.861751
D,80.861751,81.83699
G,81.83699,82.800618
A,82.800618,83.775855
G,83.775855,84.275084
A,84.275084,84.785923
A,84.785923,90.776269
A:7,90.776269,92.738363
A,92.738363,96.558441
D,96.558441,97.568508
G,97.568508,98.520527
A,98.520527,100.436172
D,100.436172,101.3998
G,101.3998,102.35182
A,102.35182,104.221025
D,104.221025,105.161434
G,105.161434,106.090232
A,106.090232,108.052318
D,108.052318,109.027557
G,109.027557,109.956355
A,109.956355,111.813951
D,111.813951,112.765968
G,112.765968,113.717986
A,113.717986,115.622023
D,115.622023,116.597262
G,116.597262,117.52606
A,117.52606,119.499755
D,119.499755,120.416944
G,120.416944,121.380572
A,121.380572,123.354269
D,123.354269,124.329506
G,124.329506,125.316355
A,125.316355,127.243611
D,127.243611,128.218849
G,128.218849,129.170867
A,129.170867,131.132953
D,131.132953,132.108191
G,132.108191,133.06021
A,133.06021,134.964246
D,134.964246,135.939484
G,135.939484,136.891502
A,136.891502,138.830368
A,138.830368,146.701932
D,146.701932,147.657368
D:9,147.657368,152.003406
N,152.003406,153.155918
N,0.0,1.072266
F#,1.072266,1.773285
C#:min,1.773285,5.216719
E,5.216719,8.757762
C#:min,8.757762,10.510869
A,10.510869,11.404837
G:dim7,11.404837,12.263975
E,12.263975,14.017082
E,14.017082,15.770189
E,15.770189,17.488465
C,17.488465,19.253182
E,19.253182,21.041118
E,21.041118,22.829055
C,22.829055,24.616991
E,24.616991,26.370098
E,26.370098,28.158034
C#:min,28.158034,31.687468
E,31.687468,35.29817
C#:min,35.29817,37.074497
A,37.074497,37.980075
G:dim7,37.980075,38.839214
E,38.839214,42.415087
E,42.415087,44.203023
B:aug/3,44.203023,45.96774
B:min/b3,45.96774,47.802116
C#:7,47.802116,49.601663
A,49.601663,51.401209
B,51.401209,53.212366
F#:min7,53.212366,54.988692
B,54.988692,56.683749
E,56.683749,58.471685
C,58.471685,60.271232
E,60.271232,62.082388
E,62.082388,63.870325
C,63.870325,65.716311
E,65.716311,67.492638
E,67.492638,69.303794
C#:min,69.303794,72.914497
E,72.914497,76.51359
C#:min,76.51359,78.301527
A,78.301527,79.207105
G:dim7,79.207105,80.112683
E,80.112683,81.900619
E,81.900619,83.734996
E,83.734996,85.511322
B:aug/3,85.511322,87.322479
B:min/b3,87.322479,89.180075
C#:7,89.180075,91.037672
A,91.037672,92.802388
B,92.802388,94.625155
F#:min7,94.625155,96.424701
B,96.424701,98.131368
E,98.131368,99.930914
C,99.930914,101.718851
E,101.718851,103.530007
E,103.530007,105.341164
C,105.341164,107.17554
E,107.17554,108.975087
E,108.975087,110.797853
C#:min,110.797853,114.420166
E,114.420166,118.019259
C#:min,118.019259,119.900075
A,119.900075,120.948017
G:dim7,120.948017,122.996812
E,122.996812,124.079667
G:7,124.079667,124.799486
F#:7,124.799486,125.751504
F:7,125.751504,126.715132
E:maj7,126.715132,130.06228
N,130.06228,133.746939
N,0.0,0.497838
