Id,Onset,Offset
G/3,18.936988,20.323832
C,20.323832,21.809909
F#:min,21.809909,23.284376
B:7,23.284376,24.689183
F#:min,24.689183,26.12882
B:7,26.12882,27.553413
E:min,27.553413,29.031315
A:min,29.031315,30.521292
A:min7,30.521292,31.957363
D:7,31.957363,33.350226
G,33.350226,34.925243
A:min7,34.925243,36.264331
G/3,36.264331,37.692358
C,37.692358,39.156865
G,39.156865,40.583242
A:min7,40.583242,42.034489
G/3,42.034489,43.520566
C,43.520566,44.948594
F#:min,44.948594,46.388231
B:7,46.388231,47.804648
F#:min,47.804648,49.267505
B:7,49.267505,50.718752
E:min,50.718752,52.13517
A:min,52.13517,53.598027
A:min7,53.598027,55.060884
D,55.060884,55.815287
F,55.815287,56.488911
Bb,56.488911,57.940158
G:min,57.940158,59.437845
C:min,59.437845,60.854263
D:7,60.854263,62.25907
G:min,62.25907,65.115124
C:min,65.115124,66.566371
D,66.566371,67.994399
G,67.994399,69.445646
A:min7,69.445646,70.908503
G/3,70.908503,72.37136
C,72.37136,73.787777
G,73.787777,75.204195
A:min7,75.204195,76.643832
G/3,76.643832,78.106689
C,78.106689,79.577472
F#:min,79.577472,80.951133
B:7,80.951133,82.39077
F#:min,82.39077,83.830408
B,83.830408,85.293265
E:min,85.293265,86.732902
A:min,86.732902,88.218979
A:min7,88.218979,89.670226
D,89.670226,90.355215
F,90.355215,91.086643
Bb,91.086643,92.526281
G:min,92.526281,94.014771
C:min,94.014771,95.475215
D:7,95.475215,96.903242
G:min,96.903242,99.805736
C:min,99.805736,101.222154
D:7,101.222154,102.638571
G,102.638571,104.101428
A:min7,104.101428,105.552675
G/3,105.552675,107.027142
C,107.027142,108.501609
G,108.501609,109.964467
A:min7,109.964467,111.404104
G/3,111.404104,112.890181
C,112.890181,114.329818
F#:min,114.329818,115.792675
B:7,115.792675,117.232312
F#:min,117.232312,118.67195
B:7,118.67195,120.181247
E:min,120.181247,121.586054
A:min,121.586054,123.048911
A:min7,123.048911,124.534988
D:7,124.534988,125.219977
D,125.219977,125.939795
G,125.939795,127.425873
A:min7,127.425873,128.80746
G/3,128.80746,130.328367
C,130.328367,131.791224
G,131.791224,133.300521
A:min7,133.300521,134.728548
G/3,134.728548,136.214625
C,136.214625,137.712312
G,137.712312,141.424256
N,141.424256,145.867755
N,0.0,0.459543
F#,0.459543,0.993219
C#,0.993219,2.595396
B,2.595396,3.187505
F#,3.187505,4.905782
D#:min,4.905782,5.451451
G#:min,5.451451,7.134897
G#:min,7.134897,7.703786
C#,7.703786,9.375623
B,9.375623,9.921292
C#,9.921292,11.546689
B,11.546689,12.057528
F#,12.057528,13.775804
D#:min,13.775804,14.309863
G#:min,14.309863,15.87721
G#:min,15.87721,16.434489
C#,16.434489,18.071496
B,18.071496,18.640385
C#,18.640385,20.242562
B,20.242562,20.811451
F#,20.811451,22.402018
D#:min,22.402018,22.970907
G#:min,22.970907,24.561473
G#:min,24.561473,25.095532
C#,25.095532,26.732539
B,26.732539,27.254988
C#,27.254988,28.880385
B,28.880385,29.449274
F#,29.449274,31.074671
D#:min,31.074671,31.64356
G#:min,31.64356,33.222517
G#:min,33.222517,33.779795
C#,33.779795,35.974081
F#,35.974081,38.103746
C#,38.103746,42.487278
F#,42.487278,44.600294
F#,44.600294,46.72492
C#,46.72492,51.043832
F#,51.043832,53.168458
C#,53.168458,54.793854
B,54.793854,55.327913
F#,55.327913,56.98814
D#:min,56.98814,57.498979
G#:min,57.498979,59.112766
G#:min,59.112766,59.635215
C#,59.635215,61.330272
B,61.330272,61.89916
C#,61.89916,63.454897
B,63.454897,64.047006
F#,64.047006,65.625963
F#,65.625963,68.356972
C#,68.356972,69.956485
B,69.956485,70.513764
F#,70.513764,72.696439
C#,72.696439,74.867505
C#,74.867505,76.980521
F#,76.980521,79.116757
F#,79.116757,81.241383
C#,81.241383,83.354399
C#,83.354399,85.502244
F#,85.502244,87.65009
C#,87.65009,89.229047
B,89.229047,89.821156
F#,89.821156,91.458163
D#:min,91.458163,92.003832
G#:min,92.003832,93.582789
G#:min,93.582789,94.186507
C#,94.186507,95.869954
B,95.869954,96.438843
C#,96.438843,98.12229
B,98.12229,98.644739
F#,98.644739,100.270136
D#:min,100.270136,100.888763
G#:min,100.888763,102.429591
G#:min,102.429591,102.98687
C#,102.98687,104.681927
B,104.681927,105.227596
C#,105.227596,106.876213
B,106.876213,107.410272
F#,107.410272,109.082108
D#:min,109.082108,109.616167
G#:min,109.616167,111.218344
G#:min,111.218344,111.764013
C#,111.764013,113.36619
B,113.36619,113.935079
C#,113.935079,115.514036
B,115.514036,116.059705
F#,116.059705,117.708321
D#:min,117.708321,118.184331
G#:min,118.184331,119.844557
G#:min,119.844557,120.378616
C#,120.378616,122.549682
F#,122.549682,124.778798
C#,124.778798,129.039659
F#,129.039659,131.164285
F#,131.164285,133.323741
C#,133.323741,137.619433
F#,137.619433,139.755668
F#,139.755668,141.915124
C#,141.915124,144.06297
C#,144.06297,146.199206
F#,146.199206,148.358662
F#,148.358662,150.460068
C#,150.460068,152.665963
C#,152.665963,154.767369
F#,154.767369,156.799788
N,156.799788,160.417959
N,0.0,0.440395
Bb,0.440395,2.548956
Bb,2.548956,4.789682
Bb,4.789682,6.879478
Bb,6.879478,8.005646
Ab,8.005646,9.096984
Eb,9.096984,11.337709
Bb,11.337709,12.382607
Ab,12.382607,13.520385
Eb,13.520385,15.668231
Bb,15.668231,16.782789
Ab,16.782789,17.908956
Eb,17.908956,20.126462
Bb,20.126462,20.96238
Ab,20.96238,22.297528
Eb,22.297528,23.145056
Bb,23.145056,24.515034
Bb,24.515034,25.374172
Ab,25.374172,26.732539
Eb,26.732539,27.591678
Bb,27.591678,28.984875
Bb,28.984875,30.145873
Ab:maj(9),30.145873,31.20238
Eb,31.20238,33.396666
Bb,33.396666,34.488004
Ab:maj(9),34.488004,35.602562
Eb,35.602562,37.796848
Bb,37.796848,38.888185
Ab:maj(9),38.888185,40.002743
Eb,40.002743,42.208639
Bb,42.208639,43.044557
Ab,43.044557,44.356485
Eb,44.356485,45.204013
Bb,45.204013,46.5856
Bb,46.5856,47.444739
Ab,47.444739,48.791496
Eb,48.791496,49.731904
Bb,49.731904,51.101882
Bb,51.101882,52.204829
Ab,52.204829,53.319387
Bb,53.319387,55.594943
Ab,55.594943,57.324829
Bb,57.324829,59.043106
F:min,59.043106,60.761383
Bb,60.761383,64.139886
Eb,64.139886,65.881383
Bb,65.881383,69.294716
Eb,69.294716,71.001383
Bb,71.001383,72.16238
Ab,72.16238,73.288548
Eb,73.288548,75.552494
Bb,75.552494,76.701882
Ab,76.701882,77.862879
Eb,77.862879,80.103605
Bb,80.103605,81.252993
Ab,81.252993,82.41399
Eb,82.41399,84.619886
Bb,84.619886,85.479024
Ab,85.479024,86.860612
Eb,86.860612,87.70814
Bb,87.70814,89.089727
Bb,89.089727,89.890816
Ab,89.890816,91.307233
Eb,91.307233,92.189591
Bb,92.189591,93.617619
Bb,93.617619,94.767006
Ab,94.767006,95.893174
Bb,95.893174,98.14551
Ab,98.14551,99.910226
Bb,99.910226,101.674943
F:min,101.674943,103.381609
Bb,103.381609,106.806553
Eb,106.806553,108.501609
Bb,108.501609,111.926553
Eb,111.926553,113.59839
Bb,113.59839,114.732486
Ab,114.732486,115.978435
Eb,115.978435,118.23077
Bb,118.23077,119.368548
Ab,119.368548,120.494716
Eb,120.494716,122.781882
Bb,122.781882,123.919659
Ab,123.919659,125.103877
Eb,125.103877,127.379433
Bb,127.379433,128.215351
Ab,128.215351,129.620158
Eb,129.620158,130.444467
Bb,130.444467,131.907324
Bb,131.907324,132.766462
Ab,132.766462,134.182879
Eb,134.182879,135.076848
Bb,135.076848,136.493265
Bb,136.493265,152.108623
N,152.108623,157.152653
N,0.0,0.4021
E,0.4021,8.435215
B,8.435215,9.886462
F#,9.886462,12.452267
B,12.452267,13.961564
F#,13.961564,16.504149
E:7,16.504149,20.544421
A,20.544421,21.612539
F#:7,21.612539,22.622607
B:7,22.622607,24.631133
E:7,24.631133,26.651269
A,26.651269,28.741065
A,28.741065,29.751133
F#:7,29.751133,30.761201
B:7,30.761201,32.804557
E:7,32.804557,34.847913
A,34.847913,36.902879
B,36.902879,38.447006
F#,38.447006,41.001201
B,41.001201,42.533718
F#,42.533718,45.076303
E:7,45.076303,49.163015
A,49.163015,50.184693
F#:7,50.184693,51.229591
B:7,51.229591,53.238117
E:7,53.238117,55.258253
A,55.258253,57.359659
D,57.359659,58.392947
B:7,58.392947,59.391405
E:7,59.391405,61.516031
A:7,61.516031,63.629047
D,63.629047,65.695623
B,65.695623,67.27458
F#,67.27458,69.805555
B,69.805555,71.384512
F#,71.384512,73.869047
E:7,73.869047,78.002199
A,78.002199,79.035487
F#:7,79.035487,80.068775
B:7,80.068775,82.065691
E:7,82.065691,84.120657
A,84.120657,86.210453
A,86.210453,87.255351
F#:7,87.255351,88.288639
B:7,88.288639,90.308775
E:7,90.308775,92.340521
A,92.340521,94.465147
B,94.465147,96.009274
F#,96.009274,98.551859
B,98.551859,100.095986
F#,100.095986,102.626961
E:7,102.626961,106.202834
B,106.202834,107.735351
F#,107.735351,110.208276
B,110.208276,111.740793
F#,111.740793,114.260158
E:7,114.260158,117.731541
F:7,117.731541,125.455149
N,125.455149,129.776327
N,0.0,0.497838
E,0.497838,7.692176
E,7.692176,14.936802
F#:min,14.936802,16.759569
A,16.759569,18.559115
E,18.559115,22.216258
E,22.216258,29.414444
F#:min,29.414444,31.19077
A,31.19077,32.990317
E,32.990317,36.64746
G#:min,36.64746,38.435396
G:aug,38.435396,40.200113
B/5,40.200113,42.046099
F:dim,42.046099,43.834036
E,43.834036,45.645192
F#:min,45.645192,49.255895
B,49.255895,51.090272
E,51.090272,58.300068
F#:min,58.300068,60.099614
A,60.099614,61.887551
E,61.887551,65.533083
G#:min,65.533083,67.33263
G:aug,67.33263,69.132176
B/5,69.132176,70.966553
F:dim,70.966553,72.754489
E,72.754489,74.612086
F#:min,74.612086,78.222789
B,78.222789,80.022335
E,80.022335,80.962743
E/7,80.962743,81.891541
E/6,81.891541,82.80873
E/5,82.80873,83.702698
E,83.702698,87.290181
F#:min,87.290181,89.089727
A,89.089727,90.889274
E,90.889274,94.511587
E,94.511587,101.651723
F#:min,101.651723,103.462879
A,103.462879,105.227596
E,105.227596,108.896349
E,108.896349,114.294988
A/5,114.294988,117.719931
N,117.719931,121.756735
N,0.0,0.421247
B,0.421247,1.933628
B/7,1.933628,3.466145
G#:min,3.466145,4.929002
B/5,4.929002,6.449909
E,6.449909,7.994036
A:7,7.994036,9.480113
B,9.480113,12.487097
B,12.487097,13.938344
B/7,13.938344,15.412811
G#:min,15.412811,16.910498
B/5,16.910498,18.384965
E,18.384965,19.882653
A:7,19.882653,21.36873
B,21.36873,24.282834
C#:min,24.282834,25.734081
G#:7,25.734081,27.185328
C#:min,27.185328,30.041383
C#:min,30.041383,31.44619
G#:7,31.44619,32.897437
C#:min,32.897437,37.158299
F#:sus4,37.158299,37.936167
F#,37.936167,38.725646
B,38.725646,40.281383
B/7,40.281383,41.77907
G#:min,41.77907,43.253537
B/5,43.253537,44.751224
E,44.751224,46.248911
A:7,46.248911,47.723378
B,47.723378,50.753582
B,50.753582,52.181609
B/7,52.181609,53.632857
G#:min,53.632857,55.107324
B/5,55.107324,56.581791
E,56.581791,58.067868
A:7,58.067868,59.565555
B,59.565555,62.526099
C#:min,62.526099,63.942517
G#:7,63.942517,65.347324
C#:min,65.347324,68.226598
C#:min,68.226598,69.619795
G#:7,69.619795,71.012993
C#:min,71.012993,75.320294
F#:sus4,75.320294,76.121383
F#,76.121383,76.864421
B,76.864421,78.373718
B/7,78.373718,79.871405
G#:min,79.871405,81.345873
B/5,81.345873,82.82034
E,82.82034,84.283197
A:7,84.283197,85.780884
B,85.780884,88.764648
B,88.764648,90.239115
B/7,90.239115,91.748412
G#:min,91.748412,93.153219
B/5,93.153219,94.639297
E,94.639297,96.090544
A:7,96.090544,97.633669
B,97.633669,100.479115
C#:min,100.479115,101.965192
G#:7,101.965192,103.35839
C#:min,103.35839,106.020323
C#:min,106.020323,107.619251
G#:7,107.619251,109.000839
C#:min,109.000839,113.34297
F#:sus4,113.34297,114.349534
F#,114.349534,116.857871
N,116.857871,121.730612
N,0.0,0.421247
A,0.421247,6.148049
A,6.148049,17.699977
F#,17.699977,26.48873
E,26.48873,27.986417
F#,27.986417,29.426054
B,29.426054,32.328548
A,32.328548,43.984965
F#,43.984965,52.727278
E,52.727278,54.178526
F#,54.178526,55.629773
B,55.629773,58.625147
B,58.625147,61.620521
E/5,61.620521,63.091379
B,63.091379,64.604285
B,64.604285,67.541609
E/5,67.541609,70.444104
A,70.444104,85.165555
F#,85.165555,93.965918
E,93.965918,95.347505
F#,95.347505,96.821972
B,96.821972,99.794126
B,99.794126,102.784377
E/5,102.784377,104.298798
B,104.298798,105.819705
B,105.819705,108.757029
E/5,108.757029,111.764013
A,111.764013,126.469972
F#,126.469972,129.380409
B,129.380409,130.108018
E/5,130.108018,130.586708
B,130.586708,131.812155
N,131.812155,135.209796
A,0.0,2.067942
D:sus4/5,2.067942,2.955306
D/5,2.955306,3.733784
A,3.733784,5.83458
D:sus4/5,5.83458,6.809818
D/5,6.809818,7.494807
A,7.494807,9.689092
D:sus4/5,9.689092,10.641111
D/5,10.641111,11.430589
A,11.430589,13.531995
D:sus4/5,13.531995,14.507233
D/5,14.507233,15.319931
A,15.319931,22.158208
B,22.158208,25.025873
E:maj(b9),25.025873,32.514308
A,32.514308,34.453174
D:sus4/5,34.453174,35.393582
D/5,35.393582,36.078571
A,36.078571,42.905238
B,42.905238,45.738072
E:maj(b9),45.738072,53.238117
A,53.238117,55.130544
D:sus4/5,55.130544,56.036122
D/5,56.036122,56.9417
B:min,56.9417,58.822517
B:dim,58.822517,60.656893
A,60.656893,62.572539
B,62.572539,64.453356
B:min,64.453356,66.392222
B:dim,66.392222,68.214988
A,68.214988,69.085736
A:sus4,69.085736,71.976621
A,71.976621,78.513038
B,78.513038,81.345873
E:maj(b9),81.345873,88.787868
A,88.787868,90.691904
D:sus4/5,90.691904,91.574263
D/5,91.574263,92.526281
B:min,92.526281,94.383877
B:dim,94.383877,96.299523
A,96.299523,98.16873
B,98.16873,100.061156
B:min,100.061156,102.000022
B:dim,102.000022,103.880839
A,103.880839,104.658707
A:sus4,104.658707,107.619251
A,107.619251,114.178888
B,114.178888,117.000113
E:maj(b9),117.000113,124.500158
A,124.500158,126.462244
D:sus4/5,126.462244,127.391043
D/5,127.391043,128.366281
A,128.366281,130.270317
D:sus4/5,130.270317,131.280385
D/5,131.280385,132.174353
A,132.174353,134.148049
D:sus4/5,134.148049,135.076848
D/5,135.076848,136.028866
A,136.028866,137.956122
D:sus4/5,137.956122,138.8617
D/5,138.8617,139.732448
A,139.732448,141.752585
D:sus4/5,141.752585,142.704603
D/5,142.704603,143.494081
A,143.494081,145.595487
N,145.595487,149.890612
N,0.0,0.440395
G,0.440395,1.724648
F:maj(9)/9,1.724648,3.504013
G,3.504013,7.483197
G,7.483197,11.10551
F:maj(9)/9,11.10551,14.437573
G,14.437573,17.955396
F:maj(9)/9,17.955396,21.461609
B:min,21.461609,22.529727
B:min/7,22.529727,23.400476
B:min/b7,23.400476,24.294444
B:min/6,24.294444,25.153582
B:min,25.153582,26.001111
B:min/7,26.001111,26.871859
B:min/b7,26.871859,27.765827
B:min/6,27.765827,28.601746
C,28.601746,29.495714
C/7,29.495714,30.378072
A:min,30.378072,31.24882
D,31.24882,32.084739
G,32.084739,35.532902
G,35.532902,38.911405
F:maj(9)/9,38.911405,42.417619
G,42.417619,45.993492
F:maj(9)/9,45.993492,49.511315
B:min,49.511315,50.544603
B:min/7,50.544603,51.403741
B:min/b7,51.403741,52.309319
B:min/6,52.309319,52.982698
B:min,52.982698,54.062426
B:min/7,54.062426,54.956394
B:min/b7,54.956394,55.850362
B:min/6,55.850362,56.697891
C,56.697891,57.591859
C/7,57.591859,58.462607
A:min,58.462607,59.333356
D,59.333356,60.180884
G,60.180884,63.629047
G,63.629047,65.382154
C,65.382154,68.841927
D,68.841927,70.618253
G,70.618253,74.101247
G,74.101247,77.68873
F:maj(9)/9,77.68873,81.009183
G,81.009183,84.550226
F:maj(9)/9,84.550226,88.218979
B:min,88.218979,89.089727
B:min/7,89.089727,90.006916
B:min/b7,90.006916,90.866054
B:min/6,90.866054,91.748412
B:min,91.748412,92.61916
B:min/7,92.61916,93.489909
B:min/b7,93.489909,94.372267
B:min/6,94.372267,95.254625
C,95.254625,96.102154
C/7,96.102154,97.007732
A:min,97.007732,97.87848
D,97.87848,98.749229
G,98.749229,102.185782
G,102.185782,103.927278
C,103.927278,107.398662
D,107.398662,109.163378
G,109.163378,112.808911
G,112.808911,114.248548
F:maj/9,114.248548,114.962258
C:sus4/4,114.962258,115.536686
C/3,115.536686,116.034524
G,116.034524,118.198204
C,118.198204,121.644104
D,121.644104,123.40882
G,123.40882,126.810544
G,126.810544,131.605464
G:sus4(2),131.605464,133.79975
G,133.79975,135.100068
G:sus4(2),135.100068,137.305963
G,137.305963,139.07068
G:sus4(2),139.07068,140.777346
G,140.777346,142.042834
G:sus4(2),142.042834,144.22551
G,144.22551,146.153716
N,146.153716,150.648163
N,0.0,0.727609
C,0.727609,19.093174
Bb:maj(9)/9,19.093174,22.889637
C,22.889637,26.662879
C,26.662879,34.186145
Bb:maj(9)/9,34.186145,37.959387
C,37.959387,41.70941
C,41.70941,49.279115
Bb:maj(9)/9,49.279115,53.029138
C,53.029138,56.79077
C,56.79077,63.742398
B:maj/9,63.742398,64.412564
C,64.412564,65.235911
Bb:maj/9,65.235911,66.001816
C,66.001816,66.748573
Bb:maj/9,66.748573,67.629363
C,67.629363,80.994395
Bb:maj/9,80.994395,83.11978
C,83.11978,87.65009
C,87.65009,94.685736
Bb:maj(9)/9,94.685736,98.493809
C,98.493809,108.222298
Bb:maj/9,108.222298,109.122236
C,109.122236,109.987687
Bb:maj(9)/9,109.987687,113.842199
C,113.842199,117.661882
C,117.661882,125.312857
Bb:maj(9)/9,125.312857,129.097709
C,129.097709,132.998662
C,132.998662,140.672857
Bb:maj(9)/9,140.672857,144.538979
C,144.538979,148.323832
Bb:maj(9)/9,148.323832,152.166734
C,152.166734,155.974807
Bb:maj(9)/9,155.974807,159.771269
C,159.771269,163.614172
Bb:maj(9)/9,163.614172,167.433854
C,167.433854,171.381247
Bb:maj(9)/9,171.381247,175.066609
C,175.066609,176.292056
N,176.292056,177.266939
