Id,Onset,Offset
F:min,85.120816,88.27873
Eb:min7,88.27873,91.436643
Ab,91.436643,94.590904
Ab:7,94.590904,95.407256
Db,95.407256,101.757913
Ab,101.757913,104.973877
Ab,104.973877,111.301315
Gb,111.301315,114.424399
Db,114.424399,117.524263
Ab,117.524263,123.77043
Gb,123.77043,126.916734
Db,126.916734,129.981768
Db,129.981768,131.549115
Bb:min,131.549115,133.093242
F:min,133.093242,136.135056
Eb:min7,136.135056,137.725623
Gb:min,137.725623,140.790657
Db,140.790657,142.311564
Bb:min,142.311564,143.925351
F:min,143.925351,146.990385
Eb:min7,146.990385,150.078639
Ab,150.078639,151.61249
Ab:7,151.61249,153.201723
Db,153.201723,159.52916
Ab,159.52916,162.687074
Ab,162.687074,168.875192
Gb,168.875192,171.963446
Db,171.963446,175.09814
Ab,175.09814,181.286258
Gb,181.286258,184.490612
Db,184.490612,187.451156
Db,187.451156,222.784161
N,222.784161,228.571429
N,0.0,0.4021
A:min,0.4021,1.422789
A:min/b3,1.422789,2.572176
D,2.572176,4.638752
G,4.638752,5.67204
E:7,5.67204,6.716938
A:min,6.716938,7.773446
A:min/b3,7.773446,8.841564
D,8.841564,10.90814
G,10.90814,11.883378
E:7,11.883378,12.951496
A:min,12.951496,14.948412
A:min,14.948412,15.9817
A:min/b3,15.9817,17.038208
D,17.038208,19.046734
G,19.046734,20.045192
E:7,20.045192,21.03204
A:min,21.03204,23.121836
D:min,23.121836,25.141972
D:min/b3,25.141972,27.115668
E,27.115668,28.125736
F#:hdim7/b7,28.125736,29.147414
E:7,29.147414,31.109501
A:min,31.109501,32.107959
G#:aug,32.107959,33.152857
C/5,33.152857,34.151315
F#:hdim7,34.151315,35.161383
F:maj7,35.161383,39.004285
A:min7,39.004285,46.399841
D:min7,46.399841,50.126643
A:min7,50.126643,53.795396
E,53.795396,57.510589
A:min,57.510589,58.601927
A:min/b3,58.601927,59.623605
D,59.623605,61.678571
G,61.678571,62.607369
E:7,62.607369,63.594217
A:min,63.594217,65.544693
A:min,65.544693,66.519931
A:min/b3,66.519931,67.47195
D,67.47195,69.503696
G,69.503696,70.420884
E:7,70.420884,71.407732
A:min,71.407732,73.346598
D:min,73.346598,75.285464
D:min/b3,75.285464,77.235941
E,77.235941,78.187959
F#:hdim7/b7,78.187959,79.174807
E:7,79.174807,81.090453
A:min,81.090453,82.077301
G#:aug,82.077301,83.122199
C/5,83.122199,84.155487
F#:hdim7,84.155487,85.119115
F:maj7,85.119115,89.020068
A:min7,89.020068,96.415623
D:min7,96.415623,100.119206
A:min7,100.119206,103.741519
E,103.741519,107.503151
A:min,107.503151,108.571269
A:min/b3,108.571269,109.627777
D,109.627777,111.659523
G,111.659523,112.588321
E:7,112.588321,113.621609
A:min,113.621609,115.514036
A:min,115.514036,116.512494
A:min/b3,116.512494,117.487732
D,117.487732,119.438208
G,119.438208,120.401836
E:7,120.401836,121.411904
A:min,121.411904,123.35077
D:min,123.35077,125.231587
D:min/b3,125.231587,127.240113
E,127.240113,128.157301
F#:hdim7/b7,128.157301,129.155759
E:7,129.155759,131.048185
A:min,131.048185,132.011814
G#:aug,132.011814,133.091541
C/5,133.091541,134.06678
F#:hdim7,134.06678,134.972358
F:maj7,134.972358,144.258103
N,144.258103,145.737143
N,0.0,2.572176
F:7,2.572176,3.779614
Bb,3.779614,4.917392
C,4.917392,6.09
Bb,6.09,7.239387
F:7,7.239387,8.400385
Bb,8.400385,9.538163
C,9.538163,10.641111
Bb,10.641111,11.848548
F:7,11.848548,13.009546
Bb,13.009546,14.205374
C,14.205374,15.354761
Bb,15.354761,16.504149
F:7,16.504149,17.641927
Bb,17.641927,18.779705
C,18.779705,19.905873
Bb,19.905873,21.07848
F:7,21.07848,22.227868
Bb,22.227868,23.412086
C,23.412086,24.549863
Bb,24.549863,25.757301
F:7,25.757301,26.929909
Bb,26.929909,28.090907
C,28.090907,29.205464
Bb,29.205464,30.378072
F:7,30.378072,31.50424
Bb,31.50424,32.618798
C,32.618798,33.744965
Bb,33.744965,34.929183
F:7,34.929183,36.043741
Bb,36.043741,37.169909
C,37.169909,38.296077
Bb,38.296077,39.433854
F:7,39.433854,40.571632
Bb,40.571632,41.72102
C,41.72102,42.870408
Bb,42.870408,43.961746
F:7,43.961746,45.122743
Bb,45.122743,46.330181
C,46.330181,47.421519
Bb,47.421519,48.768966
N,48.768966,50.02449
N,0.0,0.175157
C,0.175157,1.852358
G,1.852358,3.454535
A:min,3.454535,4.720022
A:min/b7,4.720022,5.126371
F:maj7,5.126371,5.95068
F:maj6,5.95068,6.774988
C,6.774988,8.423605
G,8.423605,10.014172
F,10.014172,11.651179
C,11.651179,13.392675
C,13.392675,15.018072
G,15.018072,16.527369
A:min,16.527369,17.734807
A:min/b7,17.734807,18.129546
F:maj7,18.129546,18.919024
F:maj6,18.919024,19.662063
C,19.662063,21.26424
G,21.26424,22.796757
F,22.796757,24.398934
C,24.398934,26.035941
C,26.035941,27.591678
G,27.591678,29.217074
A:min,29.217074,30.424167
A:min/b7,30.424167,30.812726
F:maj7,30.812726,31.56229
F:maj6,31.56229,32.293718
C,32.293718,33.930725
G,33.930725,35.590952
F,35.590952,37.169909
C,37.169909,37.982607
C/7,37.982607,38.783696
A:min,38.783696,40.490362
E:min/b3,40.490362,42.115759
F,42.115759,43.752766
C,43.752766,45.424603
C,45.424603,47.084829
G,47.084829,48.721836
F,48.721836,50.312403
C,50.312403,52.00746
C,52.00746,53.632857
G,53.632857,55.223424
A:min,55.223424,56.444666
A:min/b7,56.444666,56.820273
F:maj7,56.820273,57.603469
F:maj6,57.603469,58.439387
C,58.439387,60.064784
G,60.064784,61.771451
F,61.771451,63.373628
C,63.373628,65.010634
C,65.010634,66.659251
G,66.659251,68.296258
A:min,68.296258,69.526151
A:min/b7,69.526151,69.979705
F:maj7,69.979705,70.850453
F:maj6/5,70.850453,71.628321
C,71.628321,73.334988
G,73.334988,75.030045
F,75.030045,76.748321
C,76.748321,78.385328
A:min,78.385328,80.208095
E:min/b3,80.208095,81.891541
F,81.891541,83.528548
C,83.528548,85.200385
C,85.200385,86.918662
G,86.918662,88.544058
F,88.544058,90.215895
C,90.215895,91.818072
A:min,91.818072,93.513129
E:min/b3,93.513129,95.184965
F,95.184965,96.833582
C,96.833582,98.540249
C,98.540249,100.200476
G,100.200476,101.849092
F,101.849092,103.520929
C,103.520929,105.192766
F,105.192766,106.934263
C,106.934263,108.664149
G,108.664149,109.476848
F,109.476848,110.382426
C,110.382426,112.158752
F,112.158752,113.969909
C,113.969909,115.688185
G,115.688185,116.489274
F,116.489274,117.360022
C,117.360022,119.147959
C,119.147959,120.831405
G,120.831405,122.584512
A:min,122.584512,123.898502
A:min/b7,123.898502,124.291179
F,124.291179,126.079115
C,126.079115,127.739342
G,127.739342,129.446009
F,129.446009,131.141065
C,131.141065,132.917392
C,132.917392,134.658888
G,134.658888,136.365555
A:min,136.365555,138.118662
F,138.118662,139.848548
C,139.848548,141.531995
G,141.531995,143.215442
F,143.215442,144.945328
C,144.945328,146.651995
A:min,146.651995,148.439931
E:min/b3,148.439931,150.216258
F,150.216258,151.980975
C,151.980975,153.792131
C,153.792131,155.545238
G,155.545238,157.333174
F,157.333174,159.086281
C,159.086281,160.874217
C,160.874217,162.650544
G,162.650544,164.38043
A:min,164.38043,165.720399
A:min/b7,165.720399,166.133537
F:maj7,166.133537,166.985094
F:maj6,166.985094,167.898253
C,167.898253,169.59331
G,169.59331,171.311587
F,171.311587,173.041473
C,173.041473,174.79458
C,174.79458,176.582517
G,176.582517,178.296758
A:min,178.296758,179.579002
A:min/b7,179.579002,180.04229
F:maj7,180.04229,180.913038
F:maj6,180.913038,181.725736
C,181.725736,183.467233
G,183.467233,185.22034
F,185.22034,186.961836
C,186.961836,188.645283
A:min,188.645283,190.36356
E:min/b3,190.36356,192.151496
F,192.151496,193.869773
C,193.869773,195.680929
C,195.680929,197.410816
G,197.410816,199.082653
F,199.082653,200.847369
C,200.847369,202.554036
A:min,202.554036,204.272312
E:min/b3,204.272312,206.048639
F,206.048639,207.790136
C,207.790136,209.531632
C,209.531632,211.273129
G,211.273129,213.014625
F,213.014625,214.744512
C,214.744512,216.497619
A:min,216.497619,218.181065
E:min/b3,218.181065,219.969002
F,219.969002,221.733718
C,221.733718,223.475215
C,223.475215,225.193492
G,225.193492,226.969818
F,226.969818,228.711315
C,228.711315,230.534081
F,230.534081,232.380068
C,232.380068,234.226054
G,234.226054,235.154852
F,235.154852,236.33907
C,236.33907,241.007282
N,241.007282,243.330612
N,0.0,0.344657
G,0.344657,3.117845
C,3.117845,5.79975
G,5.79975,11.337709
D,11.337709,14.158934
G,14.158934,17.003378
C,17.003378,19.847823
D/5,19.847823,21.26424
D,21.26424,22.680657
G,22.680657,25.583151
C,25.583151,28.497256
G,28.497256,34.197755
D,34.197755,38.084599
N,38.084599,40.620408
N,0.0,0.421247
A,0.421247,1.922018
D/5,1.922018,3.338435
A,3.338435,4.824512
D/5,4.824512,6.206099
A,6.206099,7.703786
D/5,7.703786,9.224693
A,9.224693,10.687551
D/5,10.687551,12.162018
A,12.162018,13.590045
D/5,13.590045,15.064512
A,15.064512,16.527369
D/5,16.527369,17.943786
A,17.943786,19.441473
D/5,19.441473,20.904331
A,20.904331,22.367188
D/5,22.367188,23.876485
A,23.876485,25.350952
D/5,25.350952,26.813809
A,26.813809,28.265056
D/5,28.265056,29.658253
A:7,29.658253,32.607188
E,32.607188,33.327006
G,33.327006,34.058435
D,34.058435,35.532902
A,35.532902,37.030589
D,37.030589,38.447006
A,38.447006,39.921473
D,39.921473,41.314671
A,41.314671,42.847188
D/5,42.847188,44.298435
A,44.298435,45.703242
D/5,45.703242,47.235759
A,47.235759,48.628956
D/5,48.628956,50.080204
A,50.080204,51.543061
D/5,51.543061,52.959478
A,52.959478,54.445555
D/5,54.445555,55.850362
A,55.850362,57.25517
D/5,57.25517,58.752857
A,58.752857,60.180884
D/5,60.180884,61.585691
A,61.585691,63.002108
D/5,63.002108,64.383696
A:7,64.383696,67.2978
E,67.2978,67.994399
G,67.994399,68.725827
D,68.725827,70.211904
A,70.211904,71.628321
D,71.628321,73.067959
A,73.067959,74.495986
D,74.495986,75.935623
E,75.935623,78.849727
G,78.849727,81.740612
D,81.740612,82.46043
D/3,82.46043,83.180249
G,83.180249,83.911678
G#:dim7,83.911678,84.619886
A,84.619886,90.517755
A,90.517755,92.027052
D/5,92.027052,93.431859
A,93.431859,94.883106
D/5,94.883106,96.345963
A,96.345963,97.7856
D/5,97.7856,99.225238
A,99.225238,100.676485
D/5,100.676485,102.081292
A,102.081292,103.520929
D/5,103.520929,104.995396
A,104.995396,106.446643
D/5,106.446643,107.897891
A,107.897891,109.337528
D/5,109.337528,110.777165
A,110.777165,112.205192
D/5,112.205192,113.56356
A:7,113.56356,116.524104
E,116.524104,117.255532
G,117.255532,117.952131
D,117.952131,119.438208
A,119.438208,120.889455
D,120.889455,122.282653
A,122.282653,123.74551
D,123.74551,125.161927
A,125.161927,126.624784
D,126.624784,128.064421
A,128.064421,129.550498
D,129.550498,130.978526
A,130.978526,132.441383
D,132.441383,133.84619
A,133.84619,135.285827
D,135.285827,136.679024
A,136.679024,138.153492
D,138.153492,139.569909
A,139.569909,141.032766
D,141.032766,142.402743
A,142.402743,143.8656
D,143.8656,145.293628
A,145.293628,146.721655
D,146.721655,148.219342
A,148.219342,149.647369
D,149.647369,151.098616
A,151.098616,152.584693
D,152.584693,154.024331
A:7,154.024331,155.440748
A:dim7,155.440748,156.160566
B:hdim7/b7,156.160566,156.833945
A,156.833945,158.285192
B:hdim7/b7,158.285192,158.993401
A:dim7,158.993401,159.713219
A:7,159.713219,161.187687
D/5,161.187687,162.592494
A,162.592494,164.008911
D/5,164.008911,165.471768
A,165.471768,166.923015
D/5,166.923015,168.409092
A,168.409092,169.87195
D/5,169.87195,171.346417
A,171.346417,172.762834
D,172.762834,174.224114
A,174.224114,175.665328
D,175.665328,177.104965
A,177.104965,178.556213
D/5,178.556213,180.00746
A,180.00746,181.423877
D/5,181.423877,182.875124
A,182.875124,184.326371
D,184.326371,185.777619
A,185.777619,187.194036
D,187.194036,188.610453
A,188.610453,190.05009
A:dim7,190.05009,190.758299
B:hdim7/b7,190.758299,191.443287
A:7,191.443287,192.906145
A:dim7,192.906145,193.602743
B:hdim7/b7,193.602743,194.369002
A:7,194.369002,195.750589
B:hdim7/b7,195.750589,196.435578
A:dim7,196.435578,197.132176
A:7,197.132176,198.583424
A:dim7,198.583424,199.233582
B:hdim7/b7,199.233582,199.976621
A:7,199.976621,201.358208
B:hdim7/b7,201.358208,202.043197
A:dim7,202.043197,202.763015
A:7,202.763015,204.156213
A:dim7,204.156213,204.852811
B:hdim7/b7,204.852811,205.54941
A:7,205.54941,208.809171
N,208.809171,217.965714
N,0.0,0.433805
"B:(b3,5)",0.433805,1.421269
B,1.421269,9.107074
B,9.107074,19.602494
B,19.602494,22.168299
E,22.168299,24.838594
B,24.838594,26.162131
F#,26.162131,27.450839
B,27.450839,30.028253
B,30.028253,40.546893
B,40.546893,43.252018
E,43.252018,45.875873
B,45.875873,47.21102
F#,47.21102,48.488117
B,48.488117,51.111972
E,51.111972,53.747437
B,53.747437,56.394512
C#,56.394512,59.041587
F#,59.041587,61.688662
E,61.688662,64.370566
B,64.370566,66.994421
C#,66.994421,69.560226
F#,69.560226,70.906984
F#:aug,70.906984,72.218911
B,72.218911,82.74916
B,82.74916,85.431065
E,85.431065,87.98526
B,87.98526,89.285578
F#,89.285578,90.597505
B,90.597505,93.12848
B,93.12848,106.247755
E,106.247755,108.883219
B,108.883219,110.218367
F#,110.218367,111.530294
B,111.530294,114.130929
E,114.130929,116.778004
B,116.778004,119.436689
C#,119.436689,122.118594
F#,122.118594,124.754058
E,124.754058,127.389523
B,127.389523,130.106258
C#,130.106258,132.706893
F#:aug,132.706893,135.330748
B,135.330748,146.058367
B,146.058367,148.635782
E,148.635782,151.259637
B,151.259637,152.583174
F#,152.583174,153.929931
B,153.929931,155.218639
F#,155.218639,156.565396
B,156.565396,157.900544
F#,157.900544,159.154421
B,159.154421,161.10141
F#:aug,161.10141,161.580907
B,161.580907,164.969228
E,164.969228,169.468916
N,169.468916,175.516735
N,0.0,0.382952
C:min,0.382952,3.738435
Ab,3.738435,4.516303
Ab:maj(2)/2,4.516303,7.604557
Eb,7.604557,9.427324
Eb:7/b7,9.427324,11.1456
Ab,11.1456,14.675034
Ab,14.675034,16.37009
G:min,16.37009,18.146417
C:min,18.146417,21.69907
F:min7,21.69907,23.428956
Bb,23.428956,25.251723
Eb:7,25.251723,28.955306
Ab,28.955306,30.731632
G:min,30.731632,32.484739
C:min,32.484739,36.060612
F:min,36.060612,37.848548
Bb,37.848548,39.764195
Eb,39.764195,43.363287
C:min,43.363287,46.471252
Ab,46.471252,47.29907
Ab:maj(2)/2,47.29907,50.422154
Eb,50.422154,52.31458
Eb:7/b7,52.31458,54.218616
Ab,54.218616,57.724829
Ab,57.724829,59.501156
G:min,59.501156,61.381972
C:min,61.381972,64.992675
F:min7,64.992675,66.827052
Bb,66.827052,68.638208
Eb:7,68.638208,72.214081
Ab,72.214081,74.036848
G:min,74.036848,75.882834
C:min,75.882834,79.539977
F:min,79.539977,81.397573
Bb,81.397573,83.26678
Eb,83.26678,86.923922
Eb/5,86.923922,88.735079
Ab,88.735079,90.581065
Eb/3,90.581065,92.322562
F:min,92.322562,93.1817
Bb,93.1817,94.110498
Eb/5,94.110498,95.910045
Ab,95.910045,97.709591
Eb/3,97.709591,99.497528
F:min,99.497528,100.379886
Bb,100.379886,101.250634
C:min,101.250634,104.488514
Ab,104.488514,105.348956
Ab:maj(2)/2,105.348956,108.41399
Eb,108.41399,110.271587
Eb:7,110.271587,112.036303
Ab,112.036303,115.612176
Ab,115.612176,117.446553
G:min,117.446553,119.222879
C:min,119.222879,122.845192
F:min7,122.845192,124.702789
Bb,124.702789,126.571995
Eb:7,126.571995,130.310408
Ab,130.310408,132.156394
G:min,132.156394,133.967551
C:min,133.967551,137.694353
F:min,137.694353,139.4939
Bb,139.4939,141.374716
Eb,141.374716,145.055079
Eb/5,145.055079,146.877845
Ab,146.877845,148.630952
Eb/3,148.630952,150.476938
F:min,150.476938,151.359297
Bb,151.359297,152.253265
Eb/5,152.253265,154.006371
Ab,154.006371,155.829138
Eb/3,155.829138,157.617074
F:min,157.617074,158.487823
Bb,158.487823,159.358571
C:min,159.358571,162.551315
Ab,162.551315,163.398843
Ab:maj(2)/2,163.398843,166.510317
Eb,166.510317,168.333083
Eb:7/b7,168.333083,170.23712
Ab,170.23712,173.859433
Ab,173.859433,175.682199
G:min,175.682199,177.539795
C:min,177.539795,181.220158
F:min7,181.220158,183.019705
Bb,183.019705,184.912131
Eb:7,184.912131,188.429954
Ab,188.429954,190.36882
G:min,190.36882,192.063877
C:min,192.063877,195.80229
F:min,195.80229,197.671496
Bb,197.671496,199.494263
Eb,199.494263,202.768276
Ab/5,202.768276,203.592585
Ab:maj(2)/2,203.592585,206.936258
Eb,206.936258,215.870169
N,215.870169,217.887347
N,0.0,3.36998
A,3.36998,4.385034
D,4.385034,6.18458
G:7/3,6.18458,7.949297
E:7,7.949297,9.760453
A:7,9.760453,13.440816
D,13.440816,15.251972
G:7,15.251972,17.175407
D,17.175407,20.824761
G:7,20.824761,24.574784
D,24.574784,28.313197
A,28.313197,30.170793
G:7,30.170793,32.074829
D,32.074829,33.978866
A,33.978866,35.813242
D,35.813242,37.705668
G:7,37.705668,39.540045
D,39.540045,43.266848
G:7,43.266848,47.04009
D,47.04009,50.766893
A,50.766893,52.612879
G:7,52.612879,54.470476
D,54.470476,56.715224
A,56.715224,58.255328
D,58.255328,60.112925
G:7,60.112925,62.005351
D,62.005351,65.697324
G:7,65.697324,69.424126
D,69.424126,73.116099
A,73.116099,75.077783
G:7,75.077783,76.866122
D,76.866122,78.712108
A,78.712108,80.581315
D,80.581315,82.462131
G:7,82.462131,84.440965
D,84.440965,88.08136
G:7,88.08136,91.819773
D,91.819773,95.558185
A,95.558185,99.296598
D,99.296598,101.137682
A,101.137682,102.988571
D,102.988571,104.890614
G:7,104.890614,106.692154
D,106.692154,110.453786
G:7,110.453786,114.168979
D,114.168979,117.907392
A,117.907392,119.753378
G:7,119.753378,121.599365
D,121.599365,123.482945
A,123.482945,125.302947
D,125.302947,127.183764
G:7,127.183764,129.09941
D,129.09941,132.791383
G:7,132.791383,136.599058
D,136.599058,140.313695
A,140.313695,142.137414
G:7,142.137414,144.053061
D,144.053061,145.00486
G,145.00486,145.943093
A:aug,145.943093,146.76644
D,146.76644,149.447105
N,149.447105,152.737959
N,0.0,0.4021
A:(1),0.4021,1.914761
N,1.914761,11.411976
A:7,11.411976,13.326737
N,13.326737,17.271145
"G:(1,5)",17.271145,20.698568
A,20.698568,27.475578
G/2,27.475578,27.963197
D/5,27.963197,28.450816
A,28.450816,32.351768
D,32.351768,34.290634
A,34.290634,36.229501
A,36.229501,40.095623
D,40.095623,42.011269
A,42.011269,43.926916
A:7,43.926916,47.804648
D,47.804648,49.755124
A,49.755124,50.765192
G/2,50.765192,51.206371
D/5,51.206371,51.69399
A,51.69399,55.548503
D,55.548503,57.475759
A,57.475759,59.368185
A,59.368185,63.350408
D,63.350408,65.266054
A,65.266054,66.276122
G,66.276122,66.763741
D,66.763741,67.23975
A,67.23975,71.094263
D,71.094263,73.021519
A,73.021519,74.008367
G/2,74.008367,74.484376
D/5,74.484376,74.995215
A:min7,74.995215,78.884557
D,78.884557,80.800204
A,80.800204,81.763832
G/2,81.763832,82.297891
D/5,82.297891,82.76229
A:7,82.76229,88.427959
D,88.427959,92.61916
A,92.61916,96.496893
D,96.496893,98.412539
A,98.412539,99.445827
G/2,99.445827,99.945056
D/5,99.945056,100.432675
A,100.432675,104.287188
D,104.287188,106.260884
A,106.260884,107.259342
G/2,107.259342,107.746961
D/5,107.746961,108.24619
A,108.24619,112.193582
D,112.193582,114.178888
A,114.178888,116.117755
A,116.117755,120.053537
D,120.053537,122.004013
A,122.004013,122.967641
G/2,122.967641,123.942879
A:7,123.942879,127.843832
D,127.843832,129.805918
A,129.805918,130.792766
G/2,130.792766,131.245555
D/5,131.245555,131.756394
A:7,131.756394,135.622517
D,135.622517,137.549773
A,137.549773,139.477029
A,139.477029,143.308321
D,143.308321,145.258798
A,145.258798,146.245646
G/2,146.245646,146.733265
D/5,146.733265,147.244104
A,147.244104,151.110226
D,151.110226,153.060702
A,153.060702,154.024331
G/2,154.024331,154.52356
D/5,154.52356,155.022789
A:7,155.022789,158.854081
D,158.854081,160.781337
A,160.781337,161.489546
G/2,161.489546,162.174535
D/5,162.174535,162.696984
A:7,162.696984,166.423786
D,166.423786,168.192617
D:7,168.192617,174.281557
N,174.281557,186.98449
N,0.0,10.454596
G:maj(*1)/5,10.454596,14.628775
G,14.628775,18.826145
G,18.826145,24.259614
C,24.259614,25.350952
G/3,25.350952,26.43068
A:min7,26.43068,27.476822
C/5,27.476822,28.590136
G,28.590136,33.965555
C,33.965555,35.056893
G/3,35.056893,36.159841
A:min7,36.159841,37.239569
C/5,37.239569,38.261247
G,38.261247,39.886643
D,39.886643,40.954761
C,40.954761,41.53526
G,41.53526,43.090997
D,43.090997,44.159115
C,44.159115,44.728004
G,44.728004,46.318571
C,46.318571,47.409909
G,47.409909,49.688051
G:maj(*1)/5,49.688051,53.981156
G,53.981156,58.334897
G,58.334897,63.733537
C,63.733537,64.848095
G/3,64.848095,65.927823
A:min7,65.927823,67.03077
C/5,67.03077,68.075668
G,68.075668,73.567188
C,73.567188,74.670136
G/3,74.670136,75.738253
A:min7,75.738253,76.864421
C/5,76.864421,77.920929
G,77.920929,79.523106
D,79.523106,80.649274
C,80.649274,81.206553
G,81.206553,82.85517
D,82.85517,83.911678
C,83.911678,84.503786
G,84.503786,86.071133
C,86.071133,87.174081
G,87.174081,89.898035
N,89.898035,91.492993
Bb,91.492993,93.687278
D:min,93.687278,95.904784
G:min,95.904784,98.07585
A:min,98.07585,102.452811
D,102.452811,104.577437
G,104.577437,110.185056
C,110.185056,111.264784
