Id,Onset,Offset
A,72.57551,73.968707
D,73.968707,75.385124
C,75.385124,76.778321
G,76.778321,78.171519
A,78.171519,79.634376
B:min,79.634376,81.074013
G:min,81.074013,82.50204
B:min,82.50204,83.941678
G:min,83.941678,85.416145
D,85.416145,86.774512
G,86.774512,88.214149
D,88.214149,89.665396
F,89.665396,90.222675
F,90.222675,90.652244
G,90.652244,91.023764
D,91.023764,92.393741
C,92.393741,93.833378
G,93.833378,95.226575
A,95.226575,96.608163
D,96.608163,98.08263
C,98.08263,99.487437
G,99.487437,100.915464
A,100.915464,102.355102
B:min,102.355102,103.864399
G:min,103.864399,105.211156
B:min,105.211156,106.615963
G:min,106.615963,108.04399
D,108.04399,109.448798
G,109.448798,110.818775
D,110.818775,112.246802
D,112.246802,113.64
A:min,113.64,115.056417
D,115.056417,116.461224
G,116.461224,117.854421
G,117.854421,119.212789
B:min,119.212789,120.605986
E,120.605986,122.022403
A,122.022403,123.42721
A,123.42721,124.785578
D,124.785578,126.143945
C,126.143945,127.560362
G,127.560362,128.98839
A,128.98839,130.428027
D,130.428027,131.856054
C,131.856054,133.284081
G,133.284081,134.665668
A,134.665668,136.058866
B:min,136.058866,137.463673
G:min,137.463673,138.91492
B:min,138.91492,140.319727
G:min,140.319727,141.805804
D,141.805804,143.222222
G,143.222222,144.627029
D,144.627029,146.089886
F,146.089886,147.552743
D,147.552743,148.934331
D,148.934331,152.521576
N,152.521576,156.708571
N,0.0,0.47869
G,0.47869,2.456077
G,2.456077,3.442925
D,3.442925,4.394943
F,4.394943,5.370181
G,5.370181,6.345419
C,6.345419,8.342335
F,8.342335,9.236303
C,9.236303,10.199931
G,10.199931,11.17517
D,11.17517,12.162018
F,12.162018,13.125646
G,13.125646,14.100884
C,14.100884,16.06297
F,16.06297,17.014988
C,17.014988,18.013446
D,18.013446,19.940702
G,19.940702,20.892721
D,20.892721,21.856349
F,21.856349,22.843197
G,22.843197,23.841655
C,23.841655,25.780521
F,25.780521,26.709319
C,26.709319,27.684557
G,27.684557,28.648185
D,28.648185,29.635034
F,29.635034,30.598662
G,30.598662,31.58551
C,31.58551,33.535986
F,33.535986,34.499614
C,34.499614,35.486462
D,35.486462,36.47331
D/b7,36.47331,37.436938
D/6,37.436938,38.435396
D/5,38.435396,39.399024
G,39.399024,41.361111
C,41.361111,43.311587
D:sus4,43.311587,44.263605
D,44.263605,45.227233
D:maj(2),45.227233,46.202471
D,46.202471,47.154489
G,47.154489,49.151405
C,49.151405,51.078662
D:sus4,51.078662,52.04229
D,52.04229,53.017528
D:maj(2),53.017528,53.969546
D,53.969546,54.991224
G,54.991224,56.024512
D,56.024512,56.98814
F,56.98814,57.916938
G,57.916938,58.903786
C,58.903786,60.842653
F,60.842653,61.852721
C,61.852721,62.816349
G,62.816349,63.779977
D,63.779977,64.766825
F,64.766825,65.742063
G,65.742063,66.705691
C,66.705691,68.690997
F,68.690997,69.654625
C,69.654625,70.618253
D,70.618253,72.56873
G,72.56873,73.555578
D,73.555578,74.565646
F,74.565646,75.506054
G,75.506054,76.527732
C,76.527732,78.513038
F,78.513038,79.441836
C,79.441836,80.393854
G,80.393854,81.380702
D,81.380702,82.39077
F,82.39077,83.296349
G,83.296349,84.318027
C,84.318027,86.349773
F,86.349773,87.301791
C,87.301791,88.253809
D,88.253809,89.205827
D/b7,89.205827,90.181065
D/6,90.181065,91.179523
D/5,91.179523,92.119931
G,92.119931,94.116848
C,94.116848,96.044104
D:sus4,96.044104,96.984512
D,96.984512,97.92492
D:maj(2),97.92492,98.923378
D,98.923378,99.875396
G,99.875396,101.860702
C,101.860702,103.811179
D:sus4,103.811179,104.798027
D,104.798027,105.750045
D:maj(2),105.750045,106.702063
D,106.702063,107.735351
G,107.735351,108.675759
D,108.675759,109.616167
F,109.616167,110.603015
G,110.603015,111.613083
C,111.613083,113.61
F,113.61,114.550408
C,114.550408,115.514036
G,115.514036,116.512494
D,116.512494,117.522562
F,117.522562,118.46297
G,118.46297,119.461428
C,119.461428,121.493174
F,121.493174,122.456802
C,122.456802,123.40882
G,123.40882,126.910367
N,126.910367,131.448163
N,0.0,0.47869
A,0.47869,0.861642
A:sus2,0.861642,2.56578
A:sus4,2.56578,3.101913
A,3.101913,3.988594
A,3.988594,5.67204
D,5.67204,7.276092
A,7.276092,7.754783
A:sus2,7.754783,8.98023
A:sus4,8.98023,9.573806
A,9.573806,10.96619
A,10.96619,12.696077
D,12.696077,14.226675
A,14.226675,14.705365
A:7,14.705365,15.911665
A:sus4,15.911665,16.371208
A,16.371208,17.839297
F#:min,17.839297,19.638843
C#:min,19.638843,21.3339
F#:min,21.3339,23.087006
B:min,23.087006,24.623828
A,24.623828,25.00678
A:sus2,25.00678,26.423703
A:sus4,26.423703,27.017279
A,27.017279,28.369546
A,28.369546,30.099433
D,30.099433,31.631854
A,31.631854,32.053101
A:sus2,32.053101,33.412582
A:sus4,33.412582,33.833829
A,33.833829,35.323922
A,35.323922,37.065419
D,37.065419,38.620732
A,38.620732,39.080275
A:sus2,39.080275,40.420607
A:sus4,40.420607,40.822707
A,40.822707,42.324739
F#:min,42.324739,44.019795
C#:min,44.019795,45.761292
F#:min,45.761292,47.502789
B:min,47.502789,49.13277
A,49.13277,49.573165
A:sus2,49.573165,50.894351
A:sus4,50.894351,51.315598
A,51.315598,52.750498
D,52.750498,54.526825
E,54.526825,56.291541
A,56.291541,59.809365
D,59.809365,61.516031
E,61.516031,63.292358
B,63.292358,65.103514
E,65.103514,68.586507
A,68.586507,70.397664
D,70.397664,71.937575
A,71.937575,72.358823
A:sus2,72.358823,73.772057
A:sus4,73.772057,74.181598
A,74.181598,75.691814
A,75.691814,77.47975
D,77.47975,79.027838
A,79.027838,79.437379
A:sus2,79.437379,80.761563
A:sus4,80.761563,81.185872
A,81.185872,82.72746
F#:min,82.72746,84.445736
C#:min,84.445736,86.198843
F#:min,86.198843,87.97517
B:min,87.97517,89.566703
A,89.566703,89.962593
A:sus2,89.962593,91.353253
A:sus4,91.353253,91.851091
A,91.851091,93.338979
D,93.338979,95.126916
E,95.126916,96.868412
A,96.868412,100.409455
D,100.409455,102.209002
E,102.209002,103.996938
B,103.996938,105.796485
E,105.796485,109.360748
A,109.360748,111.171904
D,111.171904,112.760397
A,112.760397,113.197241
A:sus2,113.197241,114.521863
A:sus4,114.521863,114.94311
A,114.94311,116.512494
A,116.512494,118.31204
D,118.31204,119.886417
A,119.886417,120.323262
A:sus2,120.323262,121.568184
A:sus4,121.568184,122.046874
A,122.046874,123.64102
F#:min,123.64102,125.324467
C#:min,125.324467,127.216893
F#:min,127.216893,128.93517
B:min,128.93517,130.548145
A,130.548145,130.957686
A:sus2,130.957686,132.418384
A:sus4,132.418384,132.882531
A,132.882531,134.333809
F#:min,134.333809,137.781972
D,137.781972,141.369455
A,141.369455,141.960389
A:sus2,141.960389,143.312185
A:sus4,143.312185,143.99331
A,143.99331,147.532344
N,147.532344,151.510204
N,0.0,0.440395
N,0.440395,1.302038
A,1.302038,2.734716
D,2.734716,4.116303
A,4.116303,5.439841
D,5.439841,6.740158
A,6.740158,8.110136
G,8.110136,9.410453
A,9.410453,10.78043
D,10.78043,12.092358
A,12.092358,13.427505
G,13.427505,14.751043
A,14.751043,16.03975
D,16.03975,17.374897
D,17.374897,21.36873
E,21.36873,22.738707
A,22.738707,24.108684
D,24.108684,25.443832
A,25.443832,26.802199
D,26.802199,28.102517
A,28.102517,29.507324
G,29.507324,30.819251
A,30.819251,32.131179
D,32.131179,33.466326
A,33.466326,34.813083
G,34.813083,36.148231
A,36.148231,37.529818
D,37.529818,38.899795
D,38.899795,42.905238
E,42.905238,44.228775
A,44.228775,45.610362
D,45.610362,46.95712
A,46.95712,48.280657
D,48.280657,49.604195
C,49.604195,51.020612
G,51.020612,52.390589
C,52.390589,53.702517
G,53.702517,55.107324
C,55.107324,56.454081
E,56.454081,57.777619
A,57.777619,59.159206
E,59.159206,60.482743
A,60.482743,61.864331
G,61.864331,63.211088
A,63.211088,64.592675
D,64.592675,65.951043
A,65.951043,67.30941
G,67.30941,68.656167
A,68.656167,70.049365
D,70.049365,71.384512
D,71.384512,75.436394
E,75.436394,76.841201
A,76.841201,78.246009
D,78.246009,79.546326
A,79.546326,80.916303
D,80.916303,82.251451
C,82.251451,83.679478
G,83.679478,85.014625
C,85.014625,86.407823
G,86.407823,87.7778
C,87.7778,89.136167
E,89.136167,90.482925
A,90.482925,91.852902
E,91.852902,93.222879
A,93.222879,94.581247
G,94.581247,95.962834
A,95.962834,97.344421
D,97.344421,98.714399
A,98.714399,100.084376
G,100.084376,101.454353
A,101.454353,102.835941
D,102.835941,104.217528
D,104.217528,108.32746
E,108.32746,109.767097
A,109.767097,111.148684
D,111.148684,112.518662
A,112.518662,113.865419
D,113.865419,115.223786
A,115.223786,116.616984
D,116.616984,117.986961
A,117.986961,123.540387
N,123.540387,128.026122
N,0.0,0.459543
B:(6),0.459543,0.714724
B:(1),0.714724,0.950652
B:(6),0.950652,1.168004
E,1.168004,3.082765
C#:min,3.082765,4.952222
F#:min9,4.952222,6.833038
B,6.833038,8.771904
E,8.771904,10.583061
G#,10.583061,12.405827
F#:min,12.405827,14.228594
B,14.228594,16.0978
E,16.0978,17.850907
G#,17.850907,19.685283
F#:min,19.685283,21.496439
B,21.496439,23.330816
E,23.330816,25.165192
C#:min,25.165192,26.964739
F#:min9,26.964739,28.764285
B,28.764285,30.552222
E,30.552222,32.386598
G#,32.386598,34.209365
F#:min,34.209365,36.008911
B,36.008911,37.820068
E,37.820068,39.608004
G#,39.608004,41.407551
F#:min,41.407551,43.183877
B,43.183877,45.087913
E,45.087913,46.88746
C#:min,46.88746,48.733446
F#:min9,48.733446,50.521383
B,50.521383,52.344149
F#:min,52.344149,54.190136
D,54.190136,55.943242
G,55.943242,57.824058
C,57.824058,59.611995
G,59.611995,63.245918
G,63.245918,65.045464
C,65.045464,66.833401
F,66.833401,68.679387
E,68.679387,70.478934
G#,70.478934,72.27848
F#:min,72.27848,74.043197
B,74.043197,75.947233
E,75.947233,77.74678
G#,77.74678,79.569546
F#:min,79.569546,81.357482
B,81.357482,83.215079
E,83.215079,85.072675
C#:min,85.072675,86.930272
F#:min9,86.930272,88.718208
B,88.718208,90.552585
F#:min,90.552585,92.340521
D,92.340521,94.140068
G,94.140068,95.997664
C,95.997664,97.80882
G,97.80882,101.407913
G,101.407913,103.2539
C,103.2539,105.007006
F,105.007006,106.852993
E,106.852993,108.675759
G#,108.675759,110.498526
F#:min,110.498526,112.321292
B,112.321292,114.144058
E,114.144058,115.943605
G#,115.943605,117.812811
F#:min,117.812811,119.612358
B,119.612358,121.469954
E,121.469954,123.269501
C#:min,123.269501,125.138707
F#:min9,125.138707,126.949863
B,126.949863,128.81907
F#:min,128.81907,130.688276
D,130.688276,131.570634
A,131.570634,132.476213
E,132.476213,135.890597
N,135.890597,140.460408
N,0.0,0.421247
A,0.421247,4.046643
A,4.046643,7.947596
A,7.947596,19.569183
B:min,19.569183,21.484829
E,21.484829,23.400476
F#:min,23.400476,25.339342
D,25.339342,27.185328
F#:min,27.185328,28.915215
G:maj7,28.915215,30.981791
F#:min,30.981791,32.874217
E,32.874217,34.813083
A,34.813083,38.725646
A,38.725646,50.277573
B:min,50.277573,52.251269
E,52.251269,54.178526
F#:min,54.178526,56.105782
D,56.105782,57.963378
F#:min,57.963378,59.728095
G:maj7,59.728095,61.852721
F#:min,61.852721,63.779977
E,63.779977,65.730453
A,65.730453,69.619795
D:7,69.619795,75.482834
E,75.482834,77.41009
D:7,77.41009,83.215079
E,83.215079,87.057981
A,87.057981,98.900158
B:min,98.900158,100.885464
E,100.885464,102.89399
F#:min,102.89399,104.902517
D,104.902517,106.818163
F#:min,106.818163,108.582879
G:maj7,108.582879,110.730725
F#:min,110.730725,112.727641
E,112.727641,114.666507
A,114.666507,118.62551
D:7,118.62551,124.453718
E,124.453718,126.450634
D:7,126.450634,132.185963
E,132.185963,136.086916
A,136.086916,147.952312
B:min,147.952312,149.914399
E,149.914399,151.911315
F#:min,151.911315,153.861791
D,153.861791,155.823877
F#:min,155.823877,157.542154
G:maj7,157.542154,159.748049
F#:min,159.748049,161.675306
E,161.675306,163.660612
A,163.660612,167.573174
A,167.573174,187.704033
N,187.704033,192.496327
N,0.0,0.440395
G:(1),0.440395,0.765904
G:(7),0.765904,1.053119
G:(6),1.053119,1.446009
D,1.446009,2.583786
D:7,2.583786,3.826054
G,3.826054,6.415079
G,6.415079,8.934444
C,8.934444,11.465419
G,11.465419,14.054444
D,14.054444,16.608639
G,16.608639,19.151224
C,19.151224,21.740249
D,21.740249,24.317664
G,24.317664,25.606371
G,25.606371,26.06817
N,26.06817,26.921541
D,26.921541,29.530544
G,29.530544,32.096349
D,32.096349,34.673764
G,34.673764,37.216349
D,37.216349,39.816984
G,39.816984,42.394399
A,42.394399,44.983424
D,44.983424,47.560839
G,47.560839,50.173083
C,50.173083,52.715668
G,52.715668,55.304693
D,55.304693,57.893718
G,57.893718,60.436303
C,60.436303,63.071768
D,63.071768,65.672403
G,65.672403,66.984331
G,66.984331,68.249818
D,68.249818,70.838843
G,70.838843,73.393038
D,73.393038,75.958843
G,75.958843,78.513038
G,78.513038,81.090453
C,81.090453,83.656258
G,83.656258,86.303333
D,86.303333,88.892358
G,88.892358,91.527823
C,91.527823,94.093628
D,94.093628,96.694263
G,96.694263,98.384342
N,98.384342,99.294897
D,99.294897,101.883922
G,101.883922,104.507777
D,104.507777,107.085192
G,107.085192,109.697437
D,109.697437,112.240022
G,112.240022,114.852267
A,114.852267,117.441292
D,117.441292,120.065147
G,120.065147,122.654172
C,122.654172,125.219977
G,125.219977,127.785782
D,127.785782,130.386417
G,130.386417,132.998662
C,132.998662,135.610907
D,135.610907,138.211541
G,138.211541,140.823786
D,140.823786,143.447641
G,143.447641,144.806009
G,144.806009,148.508872
N,148.508872,153.182041
N,0.0,0.459543
C,0.459543,2.490907
A:min,2.490907,4.534263
C,4.534263,6.612448
A:min,6.612448,8.725464
C,8.725464,9.770362
E:min/5,9.770362,10.88492
Bb,10.88492,11.918208
F,11.918208,12.963106
G,12.963106,15.064512
G:aug,15.064512,17.165918
C,17.165918,18.280476
E:min/5,18.280476,19.325374
Bb,19.325374,20.416712
F,20.416712,21.496439
G,21.496439,23.563015
G:aug,23.563015,25.687641
F,25.687641,27.800657
G,27.800657,29.948503
C,29.948503,32.084739
A:min,32.084739,34.197755
Bb,34.197755,36.32238
G,36.32238,38.481836
C,38.481836,40.606462
A:min,40.606462,42.754308
Bb,42.754308,44.820884
G,44.820884,46.95712
F,46.95712,49.081746
G,49.081746,51.241201
C,51.241201,52.320929
E:min/5,52.320929,53.400657
Bb,53.400657,54.433945
F,54.433945,55.478843
G,55.478843,57.557029
G:aug,57.557029,59.658435
C,59.658435,60.738163
E:min/5,60.738163,61.806281
Bb,61.806281,62.874399
F,62.874399,63.919297
G,63.919297,66.032312
G:aug,66.032312,68.156938
F,68.156938,70.246734
G,70.246734,72.4178
C,72.4178,74.542426
A:min,74.542426,76.678662
Bb,76.678662,78.780068
G,78.780068,80.916303
C,80.916303,82.971269
A:min,82.971269,85.142335
Bb,85.142335,87.243741
G,87.243741,89.379977
F,89.379977,91.539433
G,91.539433,93.617619
F,93.617619,95.788684
G,95.788684,97.87848
C,97.87848,100.037936
A:min,100.037936,102.092902
C,102.092902,104.229138
A:min,104.229138,106.330544
C,106.330544,108.43195
A:min,108.43195,110.544965
C,110.544965,115.0197
N,115.0197,118.804898
N,0.0,0.479543
G,0.479543,1.500839
G,1.500839,4.438163
Bb,4.438163,5.9939
D:7(#9),5.9939,7.723786
G,7.723786,9.999342
A:min,9.999342,12.692857
C,12.692857,14.097664
G,14.097664,15.409591
A:min,15.409591,16.826009
A:min,16.826009,18.149546
C,18.149546,19.507913
G,19.507913,20.901111
B:min,20.901111,22.236258
B:min7,22.236258,23.629455
D:7,23.629455,26.39263
G,26.39263,27.750997
C,27.750997,29.120975
D,29.120975,31.826099
A:min,31.826099,33.184467
A:min7,33.184467,34.566054
C:maj7,34.566054,35.901201
G,35.901201,37.259569
A:min7,37.259569,38.641156
A:min7,38.641156,39.999523
C:maj7,39.999523,41.334671
G:7,41.334671,42.739478
B:min7,42.739478,44.097845
B:min7,44.097845,45.456213
D:7,45.456213,48.172947
G,48.172947,49.566145
C,49.566145,50.866462
D:7,50.866462,53.606417
E:min,53.606417,56.311541
A,56.311541,58.981836
B:min,58.981836,60.363424
A,60.363424,61.686961
E,61.686961,62.22102
A,62.22102,63.056938
A,63.056938,63.544557
D:7,63.544557,64.403696
A:min7,64.403696,67.10882
C:maj7,67.10882,68.467188
G:7,68.467188,69.848775
A:min7,69.848775,71.230362
A:min7,71.230362,72.57712
C:maj7,72.57712,73.912267
G:7,73.912267,75.270634
B:min7,75.270634,77.975759
D:7,77.975759,80.715714
G,80.715714,82.004421
C,82.004421,83.386009
D:7,83.386009,86.149183
G,86.149183,91.582653
C,91.582653,94.229727
G,94.229727,96.981292
D,96.981292,99.698027
D:7,99.698027,102.368321
G,102.368321,103.738299
C,103.738299,105.096666
D:7,105.096666,107.813401
E:min,107.813401,110.495306
A,110.495306,113.1656
B:min,113.1656,114.523968
A,114.523968,115.917165
E,115.917165,116.462834
A,116.462834,117.275532
A,117.275532,117.786371
D,117.786371,118.61068
A:min7,118.61068,121.339024
C:maj7,121.339024,122.709002
G:7,122.709002,124.032539
A:min7,124.032539,126.784104
C:maj7,126.784104,128.119251
G:7,128.119251,129.489229
B:min7,129.489229,132.205963
D:7,132.205963,134.922698
G,134.922698,136.257845
C,136.257845,137.651043
D:7,137.651043,140.332947
G:7,140.332947,141.714535
C,141.714535,143.130952
D,143.130952,145.870907
G,145.870907,148.622471
Bb,148.622471,149.992448
D:7(#9),149.992448,151.408866
G,151.408866,154.330599
N,154.330599,158.82449
N,0.0,0.497838
G,0.497838,4.151133
G,4.151133,4.987052
C,4.987052,5.89263
D,5.89263,6.774988
G,6.774988,7.668956
G,7.668956,8.504875
C,8.504875,9.364013
G,9.364013,11.14034
G,11.14034,12.022698
C,12.022698,12.870226
D,12.870226,13.717755
G,13.717755,14.623333
C,14.623333,15.494081
D,15.494081,16.341609
G,16.341609,18.129546
C,18.129546,19.859433
G,19.859433,21.600929
C,21.600929,23.354036
G,23.354036,25.141972
C,25.141972,26.848639
G,26.848639,28.590136
C,28.590136,29.484104
D,29.484104,30.354852
G,30.354852,32.119569
G,32.119569,33.013537
C,33.013537,33.861065
D,33.861065,34.731814
G,34.731814,35.637392
G,35.637392,36.48492
C,36.48492,37.332448
G,37.332448,39.073945
G,39.073945,39.944693
C,39.944693,40.803832
D,40.803832,41.70941
G,41.70941,42.603378
C,42.603378,43.416077
D,43.416077,44.286825
G,44.286825,46.063151
C,46.063151,47.804648
G,47.804648,49.546145
C,49.546145,51.264421
G,51.264421,53.017528
C,53.017528,54.770634
G,54.770634,56.500521
C,56.500521,57.348049
D,57.348049,58.265238
G,58.265238,60.006734
G:7,60.006734,63.524557
C,63.524557,67.10043
G,67.10043,68.830317
D,68.830317,70.536984
G,70.536984,74.101247
G,74.101247,75.018435
C,75.018435,75.854353
D,75.854353,76.759931
G,76.759931,77.70034
G,77.70034,78.559478
C,78.559478,79.430226
G,79.430226,81.229773
G,81.229773,82.146961
C,82.146961,82.994489
D,82.994489,83.853628
G,83.853628,84.747596
C,84.747596,85.653174
D,85.653174,86.500702
G,86.500702,88.277029
C,88.277029,90.064965
G,90.064965,91.864512
C,91.864512,93.582789
G,93.582789,95.370725
C,95.370725,97.123832
G,97.123832,98.888548
C,98.888548,99.794126
D,99.794126,100.688095
G,100.688095,102.464421
G:7,102.464421,106.040294
C,106.040294,109.569727
G,109.569727,111.322834
D,111.322834,113.087551
G,113.087551,116.593764
G,116.593764,117.464512
C,117.464512,118.34687
D,118.34687,119.217619
G,119.217619,120.146417
G,120.146417,121.028775
C,121.028775,121.922743
G,121.922743,123.68746
G,123.68746,124.569818
C,124.569818,125.463786
D,125.463786,126.369365
G,126.369365,127.228503
C,127.228503,128.122471
D,128.122471,129.016439
G,129.016439,130.781156
C,130.781156,132.557482
G,132.557482,134.310589
C,134.310589,136.040476
G,136.040476,137.840022
C,137.840022,139.569909
G,139.569909,141.357845
C,141.357845,142.216984
D,142.216984,143.110952
G,143.110952,144.887278
G:7,144.887278,148.451541
C,148.451541,152.282834
G,152.282834,155.306274
N,155.306274,159.712653
N,0.0,0.440395
A,0.440395,1.455218
F#:min,1.455218,5.57916
D,5.57916,6.589229
G:maj6/5,6.589229,7.599297
D,7.599297,9.654263
E/5,9.654263,10.641111
D/5,10.641111,11.627959
A,11.627959,15.668231
F#:min,15.668231,19.731723
D,19.731723,21.798299
E,21.798299,22.761927
A,22.761927,23.783605
A,23.783605,27.765827
F#:min,27.765827,31.759659
D,31.759659,33.814625
E,33.814625,34.789863
A,34.789863,35.730272
E,35.730272,37.738798
D,37.738798,39.724104
A,39.724104,40.722562
D,40.722562,41.70941
A,41.70941,43.706326
A,43.706326,47.769818
F#:min,47.769818,51.74043
D,51.74043,53.783786
E,53.783786,54.685578
A,54.685578,55.711043
E,55.711043,57.707959
D,57.707959,59.704875
A,59.704875,60.656893
D,60.656893,61.655351
A,61.655351,63.617437
A,63.617437,67.622879
F#:min,67.622879,71.593492
D,71.593492,73.578798
E,73.578798,74.530816
A,74.530816,75.540884
E,75.540884,77.5378
D,77.5378,79.546326
A,79.546326,80.556394
D,80.556394,81.531632
A,81.531632,83.516938
A,83.516938,87.464331
F#:min,87.464331,91.446553
D,91.446553,93.466689
E,93.466689,94.488367
A,94.488367,95.451995
E,95.451995,97.425691
D,97.425691,99.445827
A,99.445827,100.421065
D,100.421065,101.442743
A,101.442743,103.381609
E,103.381609,105.343696
D,105.343696,107.363832
A,107.363832,108.36229
D,108.36229,109.349138
A,109.349138,111.299614
E,111.299614,113.27331
D,113.27331,115.247006
A,115.247006,116.280294
D,116.280294,118.236499
E,118.236499,119.275668
A,119.275668,123.176583
N,123.176583,127.190204
N,0.0,0.440395
F:maj(*3),0.440395,5.396961
F:maj(*3),5.396961,7.893106
E:min,7.893106,9.112154
A:7,9.112154,10.416301
D:min,10.416301,12.258458
D:min/b7,12.258458,12.827346
Bb:maj7,12.827346,14.046394
C:7,14.046394,15.300272
F,15.300272,17.079669
F/7,17.079669,17.680317
D:min,17.680317,18.887755
G,18.887755,20.130022
Bb,20.130022,20.768571
F,20.768571,22.626167
F,22.626167,25.095075
A:sus4/5,25.095075,26.31814
A,26.31814,27.537188
D:min,27.537188,29.406394
A:min/b3,29.406394,29.986893
Bb:maj,29.986893,31.217551
C,31.217551,32.436598
Bb/5,32.436598,33.048777
F,33.048777,34.874693
D:min7,34.874693,36.140181
G:7,36.140181,37.312789
Bb,37.312789,37.951337
F,37.951337,39.890204
E:min7(4),39.890204,41.144081
A,41.144081,42.351519
D:min,42.351519,43.001678
D:min/b7,43.001678,43.605396
Bb,43.605396,44.232335
Bb/7,44.232335,44.859274
G:min,44.859274,46.043492
C,46.043492,47.274149
F,47.274149,49.758684
E:min7(4),49.758684,50.989342
A,50.989342,52.18517
D:min,52.18517,52.800498
D:min/b7,52.800498,53.473877
Bb,53.473877,54.100816
Bb/7,54.100816,54.681315
G:min,54.681315,55.935192
C,55.935192,57.17746
F,57.17746,59.766485
F,59.766485,62.15814
A:sus4/5,62.15814,63.377188
A,63.377188,64.723945
D:min,64.723945,66.651201
A:min/b3,66.651201,67.28975
Bb,67.28975,68.532018
C,68.532018,69.785895
Bb/5,69.785895,70.405766
F,70.405766,72.30526
D:min7,72.30526,73.559138
G:7,73.559138,74.801405
Bb,74.801405,75.509614
F,75.509614,77.36721
E:min7(4),77.36721,78.667528
A,78.667528,79.851746
D:min,79.851746,80.490294
D:min/b7,80.490294,81.186893
Bb,81.186893,81.825442
Bb/7,81.825442,82.44077
G:min,82.44077,83.752698
C,83.752698,84.867256
F,84.867256,86.022774
F:7,86.022774,87.328571
E:min7(4),87.328571,88.547619
A,88.547619,89.824716
D:min,89.824716,90.381995
D:min/b7,90.381995,91.032154
Bb,91.032154,91.635873
Bb/7,91.635873,92.262811
G:min,92.262811,93.493469
C,93.493469,94.724126
F,94.724126,97.324761
F,97.324761,99.890566
E:min7(4),99.890566,101.109614
A,101.109614,102.409931
D:min,102.409931,104.277891
D:min/b7,104.277891,104.952517
Bb:maj7,104.952517,106.136734
C:maj6,106.136734,107.390612
Bb:maj7/5,107.390612,107.965937
F,107.965937,109.25801
F/7,109.25801,109.875147
D:min,109.875147,111.152244
G,111.152244,112.359682
Bb,112.359682,113.067891
F,113.067891,114.937097
F/5,114.937097,116.330294
G/3,116.330294,117.816371
Bb,117.816371,118.69873
F,118.69873,123.16914
N,123.16914,127.451429
N,0.0,0.4021
N,0.4021,1.829138
A,1.829138,8.667414
D,8.667414,12.103968
A,12.103968,15.586961
E,15.586961,17.282018
D,17.282018,19.000294
A,19.000294,20.776621
E,20.776621,22.402018
A,22.402018,29.309954
D,29.309954,32.769727
